author_id,topic_id,n_pubs
389446,0,1
1217092,0,1
626644,0,1
1516581,0,1
109853,2,1
103102,2,1
7283,2,1
412905,0,2
1101447,0,1
1548984,0,1
1346610,0,1
1065455,0,1
1521558,0,1
404898,0,1
1600644,0,1
1607694,0,1
730019,0,1
245985,0,1
1242884,0,1
67721,0,1
372338,2,1
530820,0,3
321501,2,3
1707622,0,24
1185514,0,21
61452,1,12
608456,1,1
83043,1,10
862387,0,1
1453147,0,1
329846,1,1
1372630,1,1
1306211,1,1
1066314,1,1
1578756,1,1
996611,1,1
1105695,0,1
474825,0,1
1249098,0,1
237481,0,1
38931,0,1
1454471,0,1
1145210,2,1
159597,2,1
816948,1,4
1572435,1,1
1083606,0,6
908554,0,1
757333,2,11
544673,2,1
1133433,2,1
1367940,2,5
1140642,0,1
1476513,1,1
102897,2,1
575624,1,1
862351,0,1
663800,0,4
119880,2,1
298579,2,3
835895,2,1
307523,2,2
1007241,2,4
318112,0,1
55150,0,1
1647783,1,1
1463256,2,1
1711189,2,2
974198,2,1
56215,2,2
441810,2,1
1594546,2,1
298866,2,1
769818,2,1
1235175,2,4
1449150,2,2
572786,2,1
1545793,2,1
1546882,2,3
132127,2,1
54646,0,1
95996,0,2
1693256,0,1
575770,0,5
622776,0,1
1542353,0,1
697010,0,1
1261483,0,2
561926,0,1
855152,0,3
1450964,0,1
1702913,0,1
1420835,0,1
1476296,0,2
262349,2,1
470338,2,1
726176,2,1
733158,2,1
1232923,2,1
516363,2,1
124853,0,1
1513552,0,1
1319958,0,1
465740,0,1
1203743,0,1
993683,0,1
752014,0,1
541992,0,1
1473939,0,1
1450479,2,5
1222168,0,3
781098,0,5
1285489,0,2
1668717,0,3
308567,2,10
1416241,1,1
352297,0,1
83044,0,17
1482019,0,2
861171,0,1
1191133,0,2
1143576,0,1
253799,0,1
1580315,0,1
580586,1,1
244671,1,4
875089,1,18
1379100,1,1
492408,1,1
1283751,0,1
808818,0,1
294814,0,1
794853,0,1
809889,0,1
873963,2,1
581214,2,1
1699246,2,1
1178356,2,14
532476,2,1
772955,2,1
1165678,2,1
1503482,2,1
902428,2,1
1662978,0,7
144904,0,1
1173029,0,1
1170723,0,3
1648356,2,14
848486,2,10
1417034,2,1
243485,2,1
260859,2,1
429134,2,6
390900,2,1
1666832,2,1
337702,2,2
1667377,0,1
1687746,1,1
550898,2,1
544819,2,1
190907,2,2
1001718,2,1
1628403,2,1
99560,0,1
124582,0,1
1622368,2,1
358219,2,1
127809,2,1
199312,2,2
463937,2,1
653461,2,1
605813,2,2
618577,2,1
858144,2,1
1481200,2,1
1525766,2,1
413993,2,1
749482,2,1
986234,2,1
1598687,2,1
796692,2,2
1248045,0,1
1602127,0,2
1031984,0,2
625411,0,1
662201,0,1
767238,0,5
1595463,0,2
1116707,0,1
1214278,0,2
453412,0,1
1498673,0,3
1545902,2,1
1524040,0,1
333681,0,1
431967,0,1
1650445,0,2
254716,0,2
55312,0,1
769341,0,2
1417840,0,15
41757,1,1
354848,1,1
674,1,1
909222,0,5
1103128,1,1
1615524,0,1
1432010,0,1
573146,0,7
65537,0,2
1469743,1,1
923924,1,2
1086874,1,1
261571,1,1
1615448,0,2
410604,0,1
697256,0,1
179610,0,1
1320574,2,1
921641,2,2
571807,2,1
524551,2,6
411831,2,6
801414,2,6
1242428,1,2
737,2,1
307999,2,1
1035104,2,2
1081001,2,1
1157010,2,1
1076971,2,1
1193287,2,1
156667,0,1
667269,0,1
1629695,1,1
973942,1,2
175119,2,2
461890,2,1
1330774,1,1
732861,1,1
220026,1,1
1175654,1,2
162273,2,1
141660,2,1
1059511,2,2
98519,0,1
1060888,1,1
892968,2,3
1116291,2,1
1592490,2,1
129702,2,1
997029,2,1
626252,2,1
1652460,2,2
474617,2,1
841088,2,2
385689,2,1
1671107,2,4
198281,2,1
630245,2,1
1505923,2,2
1474203,0,1
427363,0,1
59795,0,2
511834,0,1
1212467,0,1
1553978,0,1
313151,2,1
990984,2,1
416871,2,1
1084902,0,1
596616,0,1
1197430,0,1
909500,0,1
584560,0,1
1669354,0,1
822610,0,1
1667633,0,2
1211579,0,1
1501332,0,1
1139944,0,1
1162426,0,1
480767,2,9
1269224,1,1
1220180,1,1
1401308,1,3
1394926,0,4
1636614,1,1
1119049,1,5
525909,1,1
715236,1,2
1299516,1,1
1633944,0,7
339786,0,3
413072,0,1
1526560,0,1
221867,0,1
1044552,0,6
24522,0,2
1016010,0,1
591284,1,8
542580,0,1
153291,0,1
817988,0,2
939002,0,3
264423,0,1
132651,2,2
851492,2,1
447758,2,5
1538768,2,1
752457,2,1
1508057,2,1
1543178,2,2
1626027,2,1
1167651,0,1
737392,0,7
563586,2,1
1300544,2,1
1253352,2,5
1526388,2,2
1445728,0,1
1069536,0,1
1286686,0,1
289787,1,1
804914,2,1
362778,2,1
1629365,1,1
1450206,0,1
673455,0,1
1311625,2,2
64426,2,2
1378663,2,3
1030609,2,1
1653664,2,2
652242,2,1
673564,2,1
1618759,2,1
190796,2,1
648781,2,1
1315730,2,3
1534339,2,1
40035,0,4
54927,0,1
752948,0,1
512653,0,1
623191,0,1
1644739,0,1
526539,0,1
1540030,0,1
102577,0,1
585640,2,1
1218210,2,1
57966,2,1
1548025,0,1
672160,0,1
303965,0,1
1135419,0,1
506593,0,1
817570,0,1
403092,0,1
984582,0,1
831316,0,1
537222,0,1
38211,0,1
1639232,2,2
1421451,0,1
504134,0,1
1520850,1,1
615016,1,1
648572,1,1
1558175,1,8
532862,1,1
1636629,0,1
707146,0,1
117201,0,7
682496,0,1
26750,0,2
586938,0,4
690728,1,1
1709864,1,1
1046337,1,2
134224,1,1
1664624,0,1
1641676,0,1
848446,0,1
1667578,2,1
64540,2,1
321771,2,2
1153187,2,1
477968,0,3
548231,0,1
1397301,2,1
921236,2,1
1056428,2,1
653607,2,3
1342994,0,1
1074474,0,1
831818,0,1
303108,0,2
572216,1,1
1648357,1,1
793155,2,2
621090,2,2
243954,2,1
1638244,2,1
405413,1,1
314365,2,3
315150,2,1
1133740,2,1
987823,2,5
162042,2,12
320236,2,3
1384152,0,1
307885,1,1
419887,2,1
1134069,2,1
451587,2,1
1540111,2,2
1395296,2,1
271841,2,4
118345,2,1
919451,2,2
1534186,2,1
1548091,2,1
1461549,2,4
511881,0,1
439542,0,1
751720,0,1
1691057,0,1
755764,0,1
761716,0,3
1478348,0,1
991316,0,1
189453,0,1
1403467,2,1
935868,2,1
426239,2,1
1577523,2,1
417944,0,1
332910,0,1
1120853,0,1
624279,0,1
38924,0,1
443211,0,1
325371,0,1
738098,0,3
1568606,0,1
1462123,0,1
1423105,0,1
1360489,0,1
719867,0,1
1642341,0,1
910238,1,1
249607,1,1
485359,0,1
1517708,0,3
1660706,0,4
1163215,1,1
666083,1,1
1102397,1,1
908370,1,1
147887,1,1
1437881,0,1
752999,0,2
1429243,0,1
288831,0,1
149726,0,1
593624,0,1
966469,0,1
877017,0,5
849520,2,4
1331132,2,4
292913,2,1
1060276,0,1
1301374,0,3
1045730,2,1
173570,2,1
469872,0,1
646125,0,3
1327628,0,1
795062,0,1
760376,2,1
856896,0,1
1365908,2,4
221597,0,2
250732,0,2
1119028,1,1
508988,1,1
550348,1,1
1258416,2,1
779997,2,3
1109929,2,1
88309,2,1
115869,2,1
126744,2,3
424517,2,1
36589,2,1
1493948,2,3
928401,2,1
947238,2,2
444406,2,5
779835,2,1
1215303,2,1
1526657,0,1
451737,0,1
450952,0,1
919329,0,3
1596023,0,1
1234182,0,1
835269,0,1
1246250,0,1
1485,0,1
1552685,0,2
466050,0,1
1149832,2,1
106239,2,1
737290,0,1
936489,0,1
978905,0,1
200678,2,3
829546,0,2
1101510,1,1
1693155,1,4
1502047,0,6
1620049,0,3
693429,0,3
1618180,0,2
259834,0,1
389928,1,2
617966,1,5
1469134,1,1
1088942,1,1
1372057,1,1
1164396,1,1
1307249,0,1
947318,0,1
865530,0,1
1483737,0,1
690438,0,1
705348,0,1
145305,2,1
705918,2,1
387730,2,1
902431,2,3
1313680,0,1
267737,0,1
1630016,2,1
872504,2,1
1531188,2,1
1574184,2,1
171,0,1
1240113,0,1
954531,0,2
669766,0,1
789765,1,1
592689,2,1
1487116,2,1
730659,1,2
769752,1,2
880196,0,1
971250,2,2
1482173,2,1
629687,2,2
388782,0,1
398851,1,1
151892,1,1
1096717,1,1
1588599,2,1
630380,2,2
418520,2,5
899112,2,8
122828,2,1
1104565,2,1
331242,2,1
1261653,2,2
1231333,2,2
436789,2,3
1179585,2,1
40243,0,3
378823,0,4
525598,0,4
826284,0,1
1169776,0,1
1504973,0,2
427606,0,1
1127428,2,1
182634,2,1
182436,0,1
260124,0,1
381475,0,1
807076,0,1
779611,0,1
738261,1,1
1118519,0,3
1222094,2,1
1557239,1,1
467074,1,1
594021,1,1
527412,0,3
287534,0,1
814919,0,1
1299391,1,4
671170,1,2
83762,1,1
363948,1,3
1017071,1,1
1001479,0,2
44015,0,2
80842,2,2
1044379,2,7
950426,2,2
796468,2,1
1065866,1,1
45052,2,1
388088,0,1
179568,0,1
317299,0,1
670710,0,2
945986,2,2
582038,2,4
344418,2,1
289230,2,1
547915,2,2
151040,0,1
137758,0,2
672125,1,1
511365,2,1
1461207,1,1
896204,1,1
1044434,1,1
498148,0,2
92964,2,1
793838,2,1
226161,2,1
1358703,0,2
296645,1,1
1080744,1,1
1053698,1,1
503127,2,2
904320,2,1
733865,2,1
1019030,2,2
490231,2,1
1658882,2,1
664194,2,1
963958,2,1
308147,2,1
1260542,2,1
1275588,2,1
1687517,2,1
430458,2,1
669427,2,2
1439222,2,4
842981,0,1
763411,0,3
753487,0,1
751771,0,1
1571001,0,1
753809,0,1
1362675,0,1
809956,0,2
1702344,0,1
1540280,0,1
937528,0,1
445622,0,1
1553406,0,1
1552807,0,1
1112991,2,1
198044,2,1
1682464,0,1
543324,0,4
1404020,0,1
1664352,0,1
1243342,0,1
1368761,0,1
1486025,0,2
429955,0,2
377394,0,1
128049,0,15
1343026,0,2
1425829,0,18
1098098,2,1
180338,2,11
1650448,1,1
607023,1,1
552530,1,1
1596728,0,17
843033,0,4
1234320,0,2
636666,0,3
674934,0,2
1370017,0,1
928516,0,1
995035,0,14
1636577,0,1
171177,0,2
1441517,1,5
677381,1,2
1155786,1,1
45188,1,1
805092,0,4
318851,0,1
475799,0,1
638805,0,1
1072094,0,1
850934,0,1
308003,0,1
274377,2,1
1044298,2,5
533312,2,4
173635,2,1
649294,2,1
1535016,2,6
540924,1,2
643080,0,2
1436579,0,1
445304,0,3
737678,0,1
468434,2,7
823463,2,2
864475,2,20
330975,2,1
516385,0,1
814693,0,1
1406131,0,1
721529,1,2
1044032,1,1
1622784,1,1
898290,2,1
144538,2,1
854601,0,1
43496,0,2
842687,0,1
1524492,2,1
1352890,2,1
1659901,0,2
913139,1,1
1138415,1,1
192931,2,1
503569,2,1
933968,2,1
425745,2,1
632463,2,6
1424390,2,1
1108106,2,1
87531,2,1
909073,2,1
478311,2,1
1411645,2,1
1224541,2,1
106746,2,1
997373,0,1
469031,0,2
1674315,0,1
749422,0,1
818017,0,1
924072,0,1
1569849,0,1
95095,0,1
158781,0,1
1327009,2,1
728308,2,1
431620,0,2
967834,0,2
173558,0,1
263620,0,1
555400,0,1
403422,0,1
890350,0,1
1055690,0,1
1503091,0,1
161824,0,1
1421473,0,1
693770,0,1
1630642,0,2
1260754,2,39
120540,2,1
468473,1,2
560878,0,2
1117502,1,1
679579,1,3
482708,0,2
790972,0,3
1235262,0,1
1203762,1,1
1051997,1,2
1222902,1,2
68413,1,1
2849,1,1
1182302,0,1
85803,0,1
115213,0,1
1466891,0,1
749550,0,2
358570,2,8
1706949,2,1
1002686,2,2
542989,2,2
1383471,2,1
23494,2,1
1005461,2,2
650242,0,1
218944,2,3
923945,2,1
565893,2,1
1458989,2,1
1328266,2,10
444528,0,1
750789,0,3
145626,0,2
393218,0,1
539579,2,1
24291,0,3
674033,0,1
304248,2,1
893590,2,1
933469,2,1
965353,2,1
719700,2,1
144154,2,1
614872,2,1
636541,2,2
1283743,2,1
804850,2,1
904094,2,1
1136175,2,1
923225,2,1
701341,2,1
712718,0,1
818163,0,4
766292,0,1
526574,0,1
559837,0,1
789885,0,1
1544340,0,1
816819,0,3
392751,2,1
68987,2,1
1272979,2,1
1510172,0,1
966594,0,1
542876,0,1
1685295,0,3
170046,0,1
528793,0,1
752534,0,2
919437,0,1
581391,0,1
893565,0,2
1509852,0,1
702189,0,1
556452,2,18
1645134,1,1
524721,0,1
210628,0,13
567715,0,1
902650,1,1
1683279,1,1
141210,1,1
863315,1,1
1122955,1,1
1148268,0,1
559504,0,3
22265,0,1
426046,0,1
598925,2,1
723112,2,3
949346,2,2
1510074,2,2
1120219,2,8
1265213,2,1
1073999,1,2
430251,1,2
903057,1,2
189578,1,1
1631310,0,1
576053,2,5
523533,2,3
1539010,2,3
1356419,2,2
922181,2,5
477328,2,1
1638200,2,1
590939,0,1
182478,0,1
421120,0,1
1254752,0,1
840573,1,1
685988,2,5
185710,2,1
502488,2,1
805338,2,2
1312547,2,4
782448,2,4
1115270,2,3
703190,2,1
1426519,0,1
724716,0,1
465168,1,1
1027028,1,1
1211308,1,1
804753,2,4
1017332,2,1
1362629,2,1
1597022,2,3
1412133,2,1
260443,2,1
1497709,2,2
907114,2,1
656573,2,2
205661,2,3
655418,2,1
196954,2,1
1453900,2,2
1599468,2,1
1159255,2,2
1075210,0,17
612916,0,1
1196822,0,2
642794,0,2
961460,0,1
469935,0,1
525818,0,1
625628,0,1
1455183,0,1
1371135,0,1
1170271,0,2
1455793,0,1
1320735,0,1
1602992,0,1
86465,2,1
8958,2,1
402307,2,1
1069756,0,1
737426,0,2
1106214,0,1
1049409,0,1
1100277,0,1
138437,0,1
70420,0,2
784231,0,1
1650983,0,1
1098479,0,1
877127,0,1
876095,2,6
548443,1,1
523664,1,5
506190,1,4
274370,1,1
222048,0,1
1599196,0,1
1368284,0,2
43547,0,1
644972,0,3
664216,0,3
398273,1,1
1322705,1,1
561834,1,1
362975,0,1
1102265,0,1
753330,0,1
1329982,0,1
1336772,0,1
1165579,2,2
545723,2,1
585221,2,1
1321413,2,1
1085942,1,2
1027028,0,7
305227,0,1
434311,0,1
1262870,2,2
992824,2,4
632557,2,1
874467,2,1
1429034,2,1
779993,2,1
745665,0,1
959130,1,1
1057940,0,3
844532,0,2
730502,2,4
927981,2,1
1375278,0,1
94606,0,1
142623,0,17
89357,0,1
1051592,2,2
1303135,2,1
618588,2,2
1529611,2,12
850524,2,1
788832,2,1
245614,2,1
264625,2,1
1208155,2,2
1100746,2,1
484764,2,1
434716,2,1
1005471,0,2
455507,0,2
600355,0,2
538106,0,3
1532191,0,1
1280465,0,2
735978,2,1
1599920,0,1
1547535,0,1
1588332,0,1
926476,0,1
1546323,0,1
1222004,0,1
1487412,0,2
890141,0,1
195463,0,1
1527378,0,1
908564,2,9
1358703,1,5
135396,1,1
1135999,1,1
262581,1,1
596053,1,9
179592,1,1
988826,0,3
276456,0,4
892292,0,2
1120996,0,1
1646166,0,1
1633034,1,2
1464779,1,1
1048199,1,1
306077,1,1
1120281,0,2
1629666,0,1
1078041,0,11
1168903,0,4
552884,2,3
1482411,2,1
1415731,2,1
879685,0,2
1710739,2,4
1104829,2,1
592110,2,1
573742,0,5
92643,0,1
853569,0,1
692710,1,1
428611,2,1
1111047,0,4
585511,2,2
650327,2,1
475618,2,1
278257,2,1
345942,2,1
1347156,0,6
221533,0,1
1508799,1,1
737765,1,1
1032606,2,2
219019,2,2
638190,2,3
638279,2,1
213795,2,1
109011,2,1
1690818,2,1
68983,2,1
1018371,2,1
519529,2,1
1160324,2,1
528593,0,3
1156053,0,2
1510751,0,1
766309,0,3
766284,0,1
610897,0,1
902084,0,5
1192883,0,1
1439412,0,1
935815,2,2
485561,2,2
1186103,2,1
176782,2,1
1012108,2,1
679182,2,1
982149,0,3
1376212,0,1
109494,0,1
978646,0,1
341564,0,1
480524,0,1
292771,0,1
163620,0,1
349339,0,1
1658196,0,1
1546480,0,1
927512,2,1
134136,0,1
555531,1,2
713570,1,1
629775,0,1
712148,0,1
1496031,0,1
398573,0,4
961650,0,1
1536309,1,1
1007795,1,2
1408872,1,1
1185534,1,1
110654,1,1
572652,1,1
440684,0,1
962209,0,1
549389,0,1
498761,0,1
228697,2,1
15974,2,1
1609808,2,1
864216,2,9
1417536,2,1
1594550,2,1
639002,2,1
120607,1,1
318321,1,1
458899,0,1
504436,0,1
1604802,0,1
539505,2,6
1334425,2,1
547147,2,1
1414309,2,1
538335,2,1
55258,0,4
1076332,0,2
518498,1,1
230700,1,1
1253534,0,1
137648,2,1
1290115,2,6
1283415,2,1
1604392,0,1
863129,0,2
758464,1,1
1385591,1,1
899080,2,1
1050603,2,1
725616,2,1
978490,2,1
1708009,2,1
486150,2,1
1272464,2,1
1038799,2,1
1535334,2,1
36601,2,1
1069333,2,2
774811,0,1
207567,0,1
997612,0,1
625868,0,1
1217194,0,1
1556997,0,1
1155990,0,2
1524276,0,1
270230,2,1
1555810,2,1
978532,2,1
951268,2,1
1007486,0,1
1283472,0,1
1542181,0,1
1639020,0,1
620268,0,1
1541508,0,1
91818,0,1
207742,0,1
1547297,0,1
375933,0,1
1578759,0,2
911545,0,2
207267,0,1
1522448,0,1
514810,0,2
561334,0,2
379401,2,5
844365,2,1
591962,1,1
524733,1,1
561441,1,1
1668608,1,2
124945,0,1
614387,0,2
704287,0,4
1193840,0,1
301283,0,1
413983,0,1
813100,0,2
1989,1,4
629382,1,1
1104510,1,1
57526,0,2
484193,0,3
444936,2,9
526477,2,2
1124344,2,3
539291,2,2
517342,0,1
1399219,0,1
372621,2,1
536522,2,1
567999,2,1
208245,0,1
1484337,0,1
862385,0,2
743507,1,2
1361617,1,1
127279,2,1
123772,2,1
405615,1,1
1091051,2,2
1218506,2,1
723666,2,2
1688956,0,1
322449,0,1
819329,0,1
384226,1,1
1112058,1,1
525274,1,2
1355196,2,3
1051157,2,5
457538,2,1
293940,2,1
551914,2,1
192614,2,2
333895,2,1
424436,2,1
199122,2,2
437082,2,1
1237075,0,8
753992,0,7
1592983,0,1
456653,0,1
1564930,0,2
978597,0,2
1570781,0,1
1246843,0,1
1071220,2,1
938233,2,1
1050322,0,1
1500469,0,1
752906,0,1
122048,0,1
1607153,0,1
125472,0,1
295629,0,1
743431,0,1
742610,0,1
1296145,0,1
289762,0,1
547571,0,1
554985,0,1
312827,0,1
1252983,0,2
1565435,1,1
925897,1,1
971171,0,1
842111,1,1
522303,1,1
1482471,0,2
510983,0,3
96920,0,1
1245926,0,4
490257,0,1
786969,0,1
1170666,1,1
1196440,1,1
1398481,1,1
243511,0,1
218189,0,2
1429847,0,1
1052641,0,1
1154615,0,4
1179028,0,1
458434,2,1
1193053,2,2
356960,2,1
681324,2,2
521002,1,1
593624,1,1
1183425,1,2
1697674,0,1
88199,0,2
987800,0,1
538243,0,1
523818,0,1
193601,0,1
645227,2,9
505110,2,8
145217,2,1
680277,2,1
733700,0,2
1262378,0,1
87070,1,1
502770,1,1
174253,2,1
1703489,0,1
949372,0,3
369409,0,1
369998,0,1
69885,0,1
316256,2,1
736103,2,1
324717,2,3
736914,2,1
220051,0,1
170695,0,1
90280,0,1
1658971,0,1
505194,1,1
1124200,1,1
976010,2,4
1342939,2,1
26066,2,2
997580,2,1
516895,2,1
218064,2,3
1405926,2,1
1316722,2,1
348491,2,1
1302791,2,1
453690,0,1
1407395,0,5
276503,0,1
440475,0,1
449499,0,1
1269802,2,2
1001473,2,2
96519,2,1
324841,2,1
830534,0,1
1064413,0,1
134108,0,1
261169,0,1
170172,0,1
1009210,0,1
309549,0,2
1645408,0,3
715124,0,1
601990,0,2
900680,0,1
373613,2,2
793712,2,1
1268314,2,2
1703489,1,1
341547,1,1
1629618,1,4
662511,1,1
1354264,1,1
1513201,0,6
1030022,0,3
302460,0,1
74695,0,2
1265948,0,1
745677,1,2
486102,1,1
82624,1,2
1024277,1,1
474148,1,1
331310,1,1
587351,1,3
294455,0,1
1493362,0,1
1196449,0,1
1688865,0,1
52245,0,8
45268,0,1
1166313,0,3
701788,0,3
1055485,2,1
498496,2,6
209082,2,3
192242,2,1
25705,2,1
1694282,2,1
1629915,2,1
1203844,0,1
1708361,0,1
1629453,2,5
106304,2,17
1380199,2,1
1439763,2,1
860189,2,1
1441544,0,1
809648,0,1
669757,0,1
133929,2,1
213925,2,1
1169023,1,1
1101480,0,1
267799,2,1
1305969,2,15
1432340,2,2
893048,2,1
1586317,0,1
1355215,0,1
1405374,1,1
673915,2,4
1299391,2,1
587260,2,1
520154,2,2
505056,2,1
837581,2,3
1162136,0,1
1243566,0,3
406372,0,1
440929,0,2
500611,0,1
1566310,0,1
1498669,0,1
540506,0,1
1145643,0,1
1196933,2,1
58710,0,1
586231,0,3
1564443,0,1
1396749,0,1
1143958,0,1
353281,0,1
56678,0,1
1390728,0,1
687643,0,1
11246,0,1
275723,0,2
31,0,1
536902,2,1
768685,0,1
73250,0,1
69761,1,1
1036482,1,1
1576992,0,2
607063,0,1
485916,0,1
1584402,0,10
521085,1,5
1080209,1,5
1274443,1,5
1131165,1,1
1606169,1,1
310912,1,1
265505,0,2
1685665,0,2
273913,0,1
264023,0,1
832418,0,1
1063893,0,1
431885,0,2
1532420,0,1
487432,2,17
895049,2,1
1027253,2,1
548111,1,1
286811,1,1
1485607,0,1
720095,0,1
1084444,2,6
633855,2,2
1252498,2,1
1690741,0,1
632772,1,1
1305715,2,1
187253,2,1
835867,2,1
1276857,1,3
1668699,0,7
685334,0,1
99387,2,3
163401,2,1
332033,2,1
1378269,0,1
676680,0,1
1603618,0,3
1287554,0,1
1246602,1,1
99395,2,1
1192741,2,1
453281,2,1
39033,2,1
500124,2,2
99217,2,1
1147501,2,4
1017114,2,2
966562,2,1
910417,2,1
1569487,0,1
456107,0,3
749141,0,1
1177231,0,1
360247,0,1
429284,0,2
425878,0,1
1534036,0,3
1536873,0,1
1520982,0,1
1184608,0,1
1432235,2,1
581760,2,1
980952,0,1
31225,0,1
819956,0,1
52860,0,1
1388746,0,4
321905,0,1
808372,0,1
1352912,2,6
1265399,2,15
851991,1,2
482582,0,7
421775,0,5
78725,1,2
1191383,1,1
532138,0,10
857092,0,1
1350220,0,1
377897,0,1
1696004,0,5
1632312,0,2
1053804,0,2
1165902,0,1
1119921,0,1
635823,0,3
395804,1,4
1051366,1,2
415393,1,2
767097,1,1
1528928,1,1
970756,0,2
595867,0,1
1671773,0,1
64834,0,1
354406,0,1
901656,2,6
388176,2,2
1690193,2,6
473417,2,1
385675,2,1
428319,2,1
1015715,0,4
127466,2,2
87126,2,1
1313626,0,1
697091,0,1
1406623,0,1
270461,0,1
276035,0,1
660387,0,3
60594,0,2
715410,0,1
630875,0,3
208011,2,1
307960,0,2
1050217,0,1
473011,2,4
752050,2,4
1355506,2,1
48666,2,1
1209891,2,6
1059860,2,6
1351134,2,1
152902,0,1
852321,0,1
1376707,1,1
1071026,2,1
432232,2,7
1266057,2,5
615571,2,1
38042,2,1
1542953,2,1
751577,0,1
1554188,0,1
1069704,0,1
1253067,0,1
845077,0,1
837338,2,1
1155927,2,1
582997,2,1
738758,2,1
599482,0,1
1550346,0,1
862585,0,1
211358,0,1
1342440,0,2
581864,0,3
233328,0,1
359071,0,1
818016,0,2
480154,1,4
11241,1,1
1553986,1,1
593111,1,1
42593,1,1
1138265,1,1
315987,0,1
1025262,0,2
784420,0,2
1077025,0,1
410498,0,12
1185975,1,1
1139164,1,1
216437,1,1
939304,1,1
1604661,0,1
1313564,0,1
1669095,0,2
462731,0,1
1103354,0,1
1581312,0,1
1372086,0,1
199772,2,1
1066397,2,1
1704196,2,1
409211,2,22
1137518,1,1
558832,0,1
1352072,2,21
68413,2,4
1194689,2,1
469599,0,2
704305,0,1
59420,0,1
761523,0,1
901344,0,1
1562549,0,1
140906,1,1
1428222,1,1
52213,0,1
678012,2,7
975454,2,2
1077090,2,1
1503420,2,1
825884,0,1
157850,1,1
447951,1,1
826785,1,1
783204,2,1
1380873,2,1
691107,2,1
908609,2,12
798830,2,1
910112,2,1
484781,2,1
332318,2,1
840154,2,1
889310,2,1
143241,2,1
1395964,0,1
360251,0,1
139629,0,1
751384,0,1
1570286,0,1
791440,0,1
116218,0,1
459648,0,2
1505053,0,1
1440538,0,1
1461726,0,1
1519771,0,1
248698,0,1
941161,2,1
1439341,2,1
913172,2,1
99694,2,1
791890,2,1
975574,2,1
364956,2,1
231504,0,1
33165,0,1
54677,0,1
295230,0,1
732725,0,1
1535610,0,1
1287828,0,1
647366,0,1
1696714,0,1
334622,0,1
190198,0,13
251272,0,3
1365250,2,4
1431671,2,2
279854,1,2
740560,0,2
1631821,0,3
1536424,1,14
236115,1,1
898555,1,1
1281271,1,1
1315049,1,1
113363,1,1
157765,0,1
1488529,0,1
708959,0,1
1046568,0,1
1226323,0,3
592908,1,2
486908,1,1
261064,0,1
375374,0,1
241129,0,3
1497895,0,2
446041,0,1
536062,2,12
316932,2,1
1616134,2,1
1148587,0,1
632486,0,1
1023703,0,3
633480,0,1
959754,0,1
836819,2,2
850904,2,1
849202,1,2
926544,0,1
308091,0,2
835435,0,1
149440,2,1
1483863,2,6
973203,2,4
530774,2,2
848271,0,1
163186,1,2
681970,1,1
432564,1,1
1708253,2,1
935725,2,1
330783,2,2
1585608,2,1
749028,0,2
37896,0,5
1568832,0,1
1702267,0,1
1538896,0,1
1453419,0,1
724766,0,1
230565,2,1
1675382,2,2
183405,2,1
1699219,2,3
1677297,0,1
671256,0,1
148249,0,1
1251218,0,1
1026691,2,10
2588,1,2
1049457,0,1
230180,0,7
581929,1,1
638569,1,1
1087416,1,3
1442372,1,2
705737,0,1
1668125,0,1
1555388,0,5
377785,0,4
1395958,0,1
1579818,0,2
205402,1,1
95924,1,1
418600,1,3
339384,1,3
902779,1,1
376217,0,8
534554,0,1
1319859,0,3
831418,2,10
12402,2,2
621364,2,1
535865,2,1
863049,2,2
1480687,1,1
1076978,1,2
676333,2,4
1588233,0,2
1119352,0,1
138619,2,2
1608076,2,1
1567735,2,6
1418351,2,1
486305,2,2
1062151,2,4
1518705,2,1
1632695,2,1
1307183,0,1
646642,0,1
1213094,0,1
1151311,0,1
1380406,1,1
396690,1,2
219660,1,1
498669,2,1
46241,2,1
576628,0,1
615446,2,2
199661,0,1
387091,1,1
814825,1,1
1670528,2,1
880188,2,1
609365,2,1
182038,2,8
159858,2,1
1269764,2,1
1290047,2,2
1541662,2,3
616449,2,3
702807,2,2
1255676,2,1
986638,2,1
1298740,2,5
1175296,0,1
1687441,0,1
1328539,0,2
1246538,0,2
896460,0,2
219586,0,1
477222,0,1
1035344,0,3
1436112,0,1
1523387,0,1
969837,2,1
610486,2,1
1085802,0,4
1616121,0,1
945384,0,1
652879,0,1
669435,0,1
1685950,0,1
1475222,0,1
37714,0,1
1105483,0,1
1307685,0,1
670803,0,1
1082812,2,9
1164396,2,5
420936,1,2
1177614,1,1
561334,1,2
1642790,1,1
741189,1,1
1348360,0,8
1668188,0,1
150137,0,1
5329,0,1
585020,0,15
667435,0,15
1600053,0,2
37042,1,1
753061,1,1
595886,0,2
1183139,0,1
143547,0,1
1089709,0,1
1049445,0,1
490126,2,7
1180813,2,6
261748,2,2
513486,2,2
1503222,2,1
1210772,1,3
497322,2,1
922433,0,2
1322030,2,2
429751,2,1
1332208,2,1
780155,2,4
720812,0,1
702690,0,1
1424462,0,1
549159,0,1
1524172,1,1
1095253,0,1
870547,0,1
283268,2,6
518589,2,8
134738,2,1
808372,1,1
1160486,1,1
1440300,2,2
37372,2,1
124786,2,9
1202689,2,1
717889,2,1
1645759,2,2
1336464,2,1
117956,2,1
1049833,2,1
