id,name,n_pubs,n_citations,h_index
484193,A S Willsky,4,1,1
499393,Andrew Merlino,2,1,1
537438,Kate Saenko,7,0,0
547868,Rasmus Elsborg Madsen,1,3,1
553827,Branislav Kisaicanin,1,0,0
581211,Vignesh Jagadeesh,1,0,0
593068,Dirk Van Compernolle,1,0,0
662905,Yaniv Alon,1,0,0
672360,Alain Désilets,1,0,0
676014,Xavier Francois Lebegue,1,0,0
697256,J. Mundy,1,0,0
728447,Douglas B. Moran,7,28,3
735293,Yan Zhou,1,8,1
737695,Saket Anand,1,0,0
742530,Mei Han,1,0,0
746325,Dan Ştefănescu,1,0,0
763904,Shree K. Nayar,2,0,0
779177,J. Alison Noble,1,0,0
792144,Brian Fulkerson,1,0,0
819162,John D. Bain,1,0,0
829205,Oliviero Stock,1,0,0
838829,Luca Ballan,2,0,0
844869,Keisuke Tagami,1,0,0
863011,T Pun,2,0,0
873283,Jean-Marc Laferté,1,0,0
915710,Joel Saltz,1,0,0
933183,Andrea Gesmundo,3,0,0
983845,A. Kumar,1,5,1
1025944,Leonardo Rubio,1,0,0
1027158,Steven F Roth,1,0,0
1043781,James Bailey,1,1,1
1102073,Hajime Morita,1,0,0
1106195,John Schmiederer,1,0,0
1222648,Junling Xing,1,0,0
1258634,Kobus Barnard,13,17,2
1272583,Liana M. Lorigo,1,0,0
1312377,Antske Fokkens,1,0,0
1319074,David A. Evans,2,1,1
1368953,Smaranda Muresan,1,3,1
1370889,Nathan Jacobs,2,0,0
1408987,Guangchao Tang,1,1,1
1450264, Xinwang Liu,1,0,0
1487858,W. J. Christmas,2,0,0
1522439,Partha Niyogi,4,10,1
1548359,A. R. Balamurali,2,1,1
1578759,Jin Gao,2,0,0
1616029,Rani Nelken,1,4,1
1679134,Richard Maclin,1,0,0
1699143,Sophie Deneve,1,0,0
2307,S. G. Lisberger,1,0,0
23216,Lori Levin,7,9,2
29195,J. Odobez,1,0,0
32135,Yanning Zhang,1,0,0
41757,P. W. B. Moore,1,0,0
57449,Thomas Mensink,2,0,0
79454,Wenjie Fu,1,0,0
100899,Axel Maroudas,1,9,1
101625,Ofir Pele,1,0,0
114537,Nan Duan,4,7,1
119997,John Robinson,1,0,0
125202,Zheng-Jun Zha,4,3,1
135731,Atsushi Matsui,1,0,0
155967,Xiaohui Zhang,1,0,0
170682,Petya Osenova,1,1,1
188077,Ce Liu,1,0,0
209203,Junxian Wang,2,0,0
226392,Yuka Tateishi,3,7,1
246741,Lixin Duan,1,0,0
250142,Deepayan Chakrabarti,1,0,0
254461,Ya Zhang,1,0,0
255733,Beth A Hockey,6,0,0
273195,Nigel Boston,1,0,0
306333,Yan Huang,2,0,0
320954,Mark Sammons,2,5,1
325490,Dan Povey,1,0,0
344413,H. P. Seidel,1,0,0
362955,Christof Monz,4,10,2
363021,Vivek K. Goyal,1,0,0
382676,Palakorn Achananuparp,1,1,1
384953,Elijah Mayfield,3,1,1
427785,D. Suter,2,0,0
437422,Elad Dinur,1,0,0
452903,Shri Narayanan,1,0,0
455400, Chao Chen,2,0,0
462024,Jordan Cohen,1,3,1
470603,Peter Kontschieder,2,0,0
545064,Deb K. Roy,4,0,0
547831,Bernd Heisele,1,0,0
550661,S. Chandu Ravela,1,0,0
611307,Stefanie Shattuck-Hufnagel,1,0,0
615446,Bowen Zhou,2,6,1
665047,Emanuele Olivetti,1,1,1
676443,Stephen Lin,1,0,0
700753,Kaifu Yang,1,0,0
712577,Dana S. Nau,1,0,0
723112,Hua Cheng,3,1,1
750789,Francois Pitie,3,0,0
790935,Supan Samarasekara,1,0,0
812130,Xiaowei Zhou,1,0,0
823929,Frank Anshen,1,1,1
846894,Matthew Brown,1,0,0
856452,Jim Mutch,1,1,1
878812,Lu Xia,1,0,0
880196,Guy Le Besnerais,1,0,0
893427,James Polikoff,1,0,0
894911,Kata Gábor,1,0,0
926547,Guijin Wang,1,0,0
950256,Gianmaria Ajani,1,0,0
966868,Pascal Fua,2,0,0
985338,V. Cevher,1,0,0
997918,Ahmed Kirmani,1,0,0
1014510,O. Kübler,1,0,0
1014973,John T. Hale,1,11,1
1015126,David Vilar,2,0,0
1025400,Michael B. Kashket,1,3,1
1045028,Wei Jin,1,4,1
1059154,Edward Snelson,2,0,0
1070574,Kengo Harada,1,0,0
1122583,Ming-Syan Chen,1,0,0
1170667,Takeshi Shakunaga,2,0,0
1181351,Brian Ulicny,1,0,0
1252576,Alberto Suárez,1,0,0
1282064,Ethan O. Selfridge,2,2,1
1322030,Sasha Blair-Goldensohn,2,12,2
1325885,Ossama Emam,2,13,1
1370179,Scott Evan Decatur,1,1,1
1380359,Joost Weijer,1,0,0
1396214,Ee-Peng Lim,1,1,1
1407837,G.-P. Economou,1,0,0
1413248,N. Le Roux,1,0,0
1422842,Franck Genet,1,0,0
1423633,DeKang Lin,14,105,7
1448596,Su-Youn Yoon,1,0,0
1451445,Yun Huang,1,0,0
1469354,Bio Luo,1,0,0
1499305,Wei Lu,1,0,0
1499964, Chuan Sun,1,0,0
1586374,Scott Sanner,1,0,0
1598424,Benjamin Börschinger,2,5,1
1618468,Mahesh V. Chitrao,1,14,1
1630149,Tomasz Ksiezyk,2,0,0
1654835,M. Greenspan,1,0,0
1656725,Dhruv Batra,3,0,0
1664028,Bin Zhang,2,1,1
1695675,Patricia Dowden,1,0,0
1695901,Anthony Hoogs,4,0,0
26113,Dan Roth,1,0,0
49846,David Nagel,1,0,0
124154,Dinh Dien,1,0,0
182981,Xianling Mao,1,0,0
192242,M. J. Pazzani,4,3,1
213228,Wade Shen,1,0,0
231837,Taro Watanabe,8,6,2
315150,Víctor Peinado,1,3,1
316372,Petter Strandmark,2,0,0
366842,Hang Chang,1,0,0
379501,K L Kwok,5,0,0
393885,E. Bonilla,1,0,0
437537,Y.-P. Hung,3,0,0
519529,Gui-Rong Xue,2,2,1
530114,Jost Schatzmann,3,9,2
552823,Daphna Weinshall,20,15,2
622535, Xiaomin Tong,1,0,0
669462,Ming-Hsuan Yang,1,0,0
680914,Tsujii Jun'ichi,1,13,1
722572,Weichuan Yu,1,0,0
735352,Xinhao Wang,1,0,0
741431,Elchanan Rushinek,1,0,0
764002,Julia Hirschberg,1,0,0
800332,K. Goldgof,1,0,0
804753,Chu-Ren Huang,4,2,1
835383,Takahiro Toyoda,1,0,0
843968,Sang-Chul Lee,1,0,0
847570,L. Van Gool,18,13,2
862914,Enhua Wu,1,0,0
872220,Enikő Héja,1,0,0
883676,Aleksander Buczyński,1,1,1
895745,Chris Barry,5,15,3
898555,Georg Dorffner,1,0,0
912350,J. Otsuki,1,0,0
927895,Luis A. Leiva,2,1,1
950202,Steffen Bickel,1,0,0
955812,Terry Patten,1,0,0
979070,Mary E. March,1,0,0
987823,Richard Wang,5,14,2
990451,Alex Judea,1,0,0
1051592,Almut Silja Hildebrand,2,5,1
1073435,Wanli Min,1,0,0
1081729,René Vidal,3,0,0
1094619,Dongheng Li,1,0,0
1110239,Yong-Shen Lo,1,0,0
1137419,João Mexia,1,0,0
1142246,A. Montanvert,3,0,0
1215254,Graciela Adriana González,1,2,1
1271263,Eric Corlett,1,2,1
1272464,Zhoujun Li,1,1,1
1313906,Kenneth A. Marko,1,0,0
1332499,Michael L. Rossen,1,0,0
1335640,M. Dhome,12,1,1
1384152,Stephen Milborrow,1,0,0
1408279,Minoru Etoh,1,0,0
1421797,L. Torresani,6,1,1
1433438,David Hasler,1,0,0
1456950,Stefan Rüd,1,2,1
1491823,Pengfei Zhu,1,0,0
1493948,Christina Sauper,3,10,3
1513915,Yuewei Lin,1,0,0
1537283, Yuping Lin,1,0,0
1552701, Qiang Qiu,1,0,0
1581401,Yiannis Aloimonos,14,6,1
1608678,Grant Schindler,1,0,0
1618483,Koichiro Deguchi,1,0,0
1622784,J Carbonell,14,27,3
1650436,Trevor Darrell,20,10,2
1677870,C. A. Knoblock,2,6,1
1691119,David Graff,1,2,1
1697674,L. Wehenkel,3,0,0
9961,P. C. Woodland,2,5,2
24317,Michael J. Jones,1,0,0
48808,Raghu Krishnapuram,2,0,0
68413,Tadashi Nomoto,5,4,1
83098,Sergey V. Pakhomov,3,5,1
86478,Aria Haghighi,1,0,0
117262,Mark Last,1,1,1
122419,Jim Christian,1,0,0
149255,Yang Jin,1,1,1
161707,Nikolaos Mavridis,1,0,0
163557,Zicheng Liu,1,0,0
167544,Zhongyang Huang,1,0,0
177349,Mazin G. Rahim,1,2,1
214946,Jingni Chen,2,0,0
229745,Andreas V. M. Herz,1,0,0
245875,Sanaz Jabbari,1,0,0
263376,Claire Gardent,9,4,1
264363,Paulo R. S. Mendonça,3,2,1
318923,Peng Sun,1,1,1
325294,Bing Yu,1,0,0
362004,Pengcheng Wu,1,4,1
369746,Moshe Blank,1,2,1
418520,Alexander Fraser,5,3,1
429284, Yinan Yu,2,0,0
444648,Huitao Luo,1,0,0
458039,Eyal Cohen,1,0,0
458656,Alan Herschtal,1,2,1
470056,Kenneth A. McVearry,2,2,1
521467,Guy Lebanon,4,2,1
535033,Richard Schwartz,1,0,0
544676,M. Liberman,1,44,1
546803,James Pustejovsky,15,10,2
552639,Miles E. Hansard,2,0,0
556974,Jiun-Hung Chen,1,0,0
596616,Raghuraman Gopalan,1,0,0
610748,Lei Zou,1,0,0
618958,ChengXiang Zhai,1,0,0
623250, Thang Ba Dinh,1,0,0
649177,David Jelinek,1,0,0
662604,Ayelet Akselrod-Ballin,1,0,0
667753,Dhruv Kumar Mahajan,1,0,0
705198,Max Whitney,1,0,0
720464,Anni Cai,1,0,0
751897, Yuelei Xie,1,0,0
772572,S. Roukos,28,490,8
804270,Youji Kiyota,1,0,0
814919,Nikos Canterakis,1,2,1
861000,Hayong Shin,1,0,0
903057,Tomer Hertz,6,4,1
922275,Jun Sato,3,1,1
933678,Florin Ratiu,1,0,0
935815,Carlos Ramisch,2,1,1
987479,S. Hussain Raza,1,0,0
1004934,J. Wolf,1,0,0
1078196,E. Prochasson,1,1,1
1084303,Brian Kjersten,1,0,0
1102440,Jerome R. Bellegarda,2,3,1
1103253,William Wells,1,0,0
1153224,Marco La Cascia,1,0,0
1174994,W. Forstner,1,0,0
1195760,Joseph A. O'Sullivan,1,2,1
1199416,Thomas Muller,2,0,0
1208602,William E. Faller,1,0,0
1287828,Hyeongwoo Kim,1,0,0
1303135,Emmanuel Dupoux,1,2,1
1464608,Patrick S. Li,1,0,0
1502935,Leah Hitchcock,1,0,0
1510142,John R. Anderson,1,0,0
1541508,Sangmin Oh,1,0,0
1542357,Takayuki Hamamoto,1,0,0
1550319,T. Kanade,1,0,0
1558932,Martin Bogdan,1,1,1
1560049,Jinfeng Zhuang,1,0,0
1567496, Yangqing Jia,1,0,0
1567799,Stavros Alchatzidis,1,0,0
1640034,Qi Zhang,1,0,0
1660340,Paul McFetridge,1,0,0
1668188,Daniel Fagerström,1,1,1
1702811,K Ramamohanarao,3,0,0
33924,Tao Wang,1,0,0
49406,Mark D. Reid,1,0,0
86218,Wenxin Jiang,1,2,1
89075,Dean A. Pomerleau,3,0,0
102577,Chenglei Wu,1,0,0
104422,M. Del Rose,1,0,0
108667,Hao-Jeng Wang,1,0,0
110423,Nanning Zheng,1,0,0
113702,Carlos Morimoto,1,0,0
127466,Stefan Rapp,2,16,2
147716,Camper English,1,2,1
186128,Kota Hara,1,0,0
206883,Karen Glocer,1,0,0
252045,Robert Albano,1,0,0
261523,Nitin Madnani,5,4,1
283211,Ayu Purwarianti,1,0,0
308464,Lev Reyzin,1,1,1
309444,Gerry Lyons,1,0,0
309549,Stefan B. Williams,2,0,0
330840,W. R. Edwards,1,1,1
357903,R. A. Sharman,1,7,1
436135,Michael L. Mauldin,1,1,1
456724,Jorge Batista,4,0,0
464816,John Guiver,1,0,0
470207,Bryan R. Routledge,3,7,2
471409,I. Gkioulekas,1,0,0
475662,Elena Slinko,1,0,0
480352,Topi Mäenpää,1,0,0
489358,Yuandong Tian,1,0,0
512496, Xilin Chen,1,0,0
546256,Lawrence Rabiner,4,14,3
600743,Honglak Lee,1,0,0
652203,Waleed Ammar,1,2,1
691428,Kenneth Dwyer,1,2,1
706721,B V K Vijaya Kumar,1,1,1
729635,Kevin Mai,1,1,1
733158,Song Feng,1,0,0
741167,Jiaya Jia,1,0,0
772758,Ding Liu,1,3,1
795062,Haitao Wang,1,0,0
811799,Alexandra Gilinsky,1,0,0
865101,Violetta Cavalli-Sforza,1,0,0
875804,Alícia Casals,1,0,0
876763,Yan Gao,1,0,0
915292,Kohei Inoue,1,0,0
922088,Scott Morris,1,0,0
966558,Alexander Volokh,1,0,0
972758,Gopalan Nadathur,1,2,1
979492,Melvyn J. Hunt,1,1,1
984499,R. Thomas,3,9,1
989346,Takeshi Mita,1,0,0
1027253,Stephen J. Green,1,0,0
1032665,Matthew Berland,1,19,1
1060669,Stephen Canon,1,30,1
1076971,Virongrong Tesprasit,1,0,0
1079431,Martina Naughton,1,0,0
1087543,P. Schauble,1,0,0
1111699,Jérôme Louradour,1,5,1
1124712,Jens Hühn,1,0,0
1160356,Fernando Lozano,1,0,0
1284091,Bing Li,1,0,0
1322253,G. Edward Barton,3,6,2
1338372,Anat Levin,2,0,0
1355970, Xin Chen,1,0,0
1364861,Hirohisa Seki,1,0,0
1442640,Sinno Jialin Pan,1,0,0
1454143,Zifei Tong,1,0,0
1467767,Meni Adler,2,0,0
1476413,Xiaoou Tang,1,0,0
1489233,Yann LeCun,4,0,0
1525040,Fei Liu,1,1,1
1546206,Hongzhi Wang,2,0,0
1595483,Shabbir Marzban,1,0,0
1618782,D. Paiva,2,3,1
1621631,Byoung Tae Choi,1,0,0
1622609,P. Marinez-Barco,1,1,1
1628403,S E Robertson,1,2,1
1629533,Joseph Bockhorst,2,0,0
1656632,Pushpak Bhattacharyya,10,9,2
1659729,Jeffrey Vandegrift,1,3,1
1669354,Jian Dong,1,0,0
1690915,Edward M. Riseman,4,0,0
1694068,Alicia Abella,2,11,1
1694572,John Lach,1,3,1
1699523,F. Girosi,4,14,1
34424,Sylvain Pogodalla,1,0,0
127997,Risi Imre Kondor,2,10,1
133998,P. J. Phillips,6,7,1
147013,Yizhou Wang,4,1,1
149048,Chandra Reddy,2,1,1
189722,Wotao Yin,1,0,0
219660,David Gifford,1,0,0
249271,Patrick Schone,1,0,0
250929,Oliver Fleischmann,1,0,0
251998,Fu Jie Huang,1,0,0
272782,Alper Yilmaz,3,0,0
291013,Andrew Eliot Borthwick,1,0,0
311701,Yebin Liu,1,0,0
313401,Shuicheng Yan,7,0,0
320236,Anders Søgaard,3,6,2
325849,Rajeev Rastogi,2,2,1
330965,Jon Atle Gulla,1,0,0
351620,S. Ioffe,1,0,0
364299,Pierre Geurts,3,0,0
406141,P. S. Li,1,0,0
410498,Svetlana Lazebnik,12,8,1
428086, Ming-Yen Cheng,1,0,0
431459,Nir Krause,1,1,1
443163,Chuck Wooters,2,0,0
448217,Bernd Fritzke,1,0,0
452821,Jianfeng Zhang,1,1,1
456040, Xun Cao,1,0,0
481566,R. J. Williams,1,0,0
499073,Andrzej Szymczak,1,0,0
504638,Chunhua Shen,1,0,0
507136,Alexandre Nanchen,1,0,0
517456,Jos de Bruin,2,1,1
528793,Yuval Netzer,1,0,0
545646,Hung-Khoon Tan,1,0,0
551399,Yi Sun,3,0,0
593165,Ad Aertsen,1,0,0
633711,Ronald Parr,5,5,2
670692,Fred Rieke,1,0,0
692713,Hongdong Li,1,0,0
786969,Huiying Zhong,1,0,0
840301,Elizabeth Boschee,3,4,1
841393,Stefan Schaal,6,7,2
858886,Celal Ziftci,1,0,0
889131,Norbert Strobel,1,0,0
895042,Ed Benson,2,7,2
913481,Ariadna Quattoni,3,3,1
920162,Rui Caseiro,4,0,0
981330,Thao Dang,1,0,0
1006457,Deli Zhao,2,0,0
1079000,Akira Oda,1,0,0
1081623,Xinwen Hou,1,0,0
1093859,Liva Ralaivola,4,0,0
1102801,Chia-Ping Chen,1,0,0
1105529,Abhijit Kundu,1,0,0
1157480,Zihan Zhou,1,0,0
1178141,Victoria Uren,1,0,0
1235539,E. Marder,2,0,0
1266057,Alan Ritter,5,43,4
1269223,Ce Zhang,1,0,0
1280158,Dinggang Shen,1,0,0
1314284,Ce Liu,1,0,0
1333312,Shai Shalev-Shwartz,3,1,1
1334786,Ferran Marques,1,0,0
1340830,Karolina Owczarzak,2,2,1
1342903,Chikkannan Eswaran,1,0,0
1370557,E. Kishon,2,0,0
1405274,R. Nevatia,7,0,0
1513612,Zhuoyuan Chen,1,0,0
1528789,Gerard de Melo,2,3,1
1534594,Vasileios Megalooikonomou,1,0,0
1538898,A. Agrawal,2,0,0
1539793,Risto Miikkulainen,1,1,1
1567996, Changhai Xu,1,0,0
1619095,Jiajun Bu,1,0,0
1706072,Gerald Fritz,2,0,0
4056,Zhong Zhang,1,0,0
36614,R. W. Nilson,1,0,0
51424,Max Silberztein,1,0,0
101160,Jesús Peral,2,1,1
174717,Y Yeshurun,2,0,0
196954,Adriane Boyd,1,0,0
202217,Shuda Li,1,0,0
206170,Minh N. Do,2,0,0
219214,Hwasup Lim,1,0,0
227928,Jing Wang,1,0,0
242543,Amanda Stent,9,20,3
299106,Yikun Guo,1,0,0
341209,Andrew Lippman,5,2,1
346412,Yuquan Chen,1,0,0
354072,Rob Fergus,4,3,1
393017,S. Ayer,4,7,2
393556,Shaobing Gao,2,0,0
426236, Huayan Wang,1,0,0
462805,Christopher Cieri,1,0,0
467494,Guoqiang Zhang,1,0,0
503293,Julien Fauqueur,1,0,0
514801,Bo Lang,1,0,0
527469,Jonathan King,1,6,1
534693,Antonio Ferrández,3,1,1
536427,Matthew Purver,2,1,1
550557,Michael Ming-Yuen Chang,1,0,0
580868,Xiaojie Guo,1,0,0
586938,Angel Domingo Sappa,4,1,1
611846,Zhen Cui,1,0,0
632486,N. Murphy,1,0,0
633589,Steve Lawrence,1,0,0
639164,Melanie Siegel,1,3,1
660338,Irwin Kuo-Chin King,2,0,0
719867,H. Båman,1,0,0
752377, Shenghuo Zhu,2,0,0
761664,D. J. Sandin,1,0,0
771867,Avanish Kushal,1,0,0
784837,Yang Guo,1,1,1
788606,M. J.T. Reinders,1,0,0
813923,David R. Martin,1,0,0
908625,Steven Bird,4,4,1
921756,Angela Morris,1,0,0
922062,Shoou-I Yu,1,0,0
925039,Geoffrey Cross,4,3,1
969877,Justin Cheng,1,0,0
1015255,Sudipta N. Sinha,3,1,1
1041210,Hyuk Cho,1,0,0
1124345,George Kamberov,1,0,0
1141973,Lars Nielsen,2,0,0
1147068,Dongsheng Wang,1,0,0
1153233,A Averbuch,1,0,0
1157010,S.-A. Selouani,1,0,0
1162502,Timothy J. Meyer,1,0,0
1172607,S. Sarkar,8,2,1
1184367,Song Gao,1,0,0
1212883,Sam Clark,1,4,1
1296145,Zhibin Hong,1,0,0
1296998,Robert Johnson,1,0,0
1306211,Amy McGovern,1,6,1
1315031,Rui Wang,1,0,0
1401456,Daniel Raviv,2,0,0
1500652,Alexis Mignon,1,0,0
1518705,Fred Richardson,1,3,1
1523678, Na Fan,1,0,0
1525174,Yee-Hong Yang,4,0,0
1552830,Yasuharu Den,1,0,0
1554265,Mary Manhein,1,0,0
1554904,Arun Ross,1,0,0
1564930,Raghuraman Gopalan,2,0,0
1599920,Anders Eriksson,1,0,0
1604617,Pascal Lagger,1,1,1
1620097,Somboon Hongeng,1,0,0
1622011,Joris M. Mooij,1,0,0
1624015,Won Seug Choi,1,0,0
1645402,P. J. Giblin,9,9,2
1650542,Alessandro Franchi,1,0,0
1653629,J.-Y. Delort,1,0,0
1687441,O. Shahar,1,0,0
1695913,Guy Lapalme,6,11,2
4863,Luca Del Pero,3,0,0
67706,Luc Van Gool,1,0,0
68935,Stanley M. Bileschi,2,0,0
73034,Ali Diba,1,0,0
115640,Ruzena Bajcsy,6,3,1
133506,Teemu Hirsimäki,3,2,1
145083,Octavian Biris,1,0,0
145626,Theodore Armand Camus,2,0,0
150156,Leong Hwee Teo,1,2,1
188840,Jingdong Wang,1,0,0
304734,Marc Levoy,3,0,0
307951,Yong Wang,1,0,0
316578,Benoit Farley,1,1,1
339621,Salvador Ruiz-Correa,1,0,0
339762,Moshe Ben-Ezra,4,1,1
340458,Gang Zeng,1,0,0
355536,John L. Perry,1,0,0
375775,Josh Wills,1,0,0
388088,Jianhua Wang,1,0,0
430458,Zhuowei Bao,1,0,0
432619,Xian Wu,1,3,1
439518, Liangliang Cao,1,0,0
463837,Stephen Nightingale,1,0,0
487373,Baback Moghaddam,7,10,2
490257,Changshui Zhang,1,0,0
507212,Ajit Rajwade,2,0,0
539576,Jörg Tiedemann,4,1,1
540999,Nicolas Riche,1,0,0
548065,Yuanlu Xu,1,0,0
548590,Jeroen VanBaar,1,0,0
577068,S. Foret,2,0,0
610381,Dengfeng Chai,1,0,0
623780,Mahesan Niranjan,1,0,0
627602,Michalis Raptis,3,0,0
669435,Jiajun Wu,1,0,0
679221,Sven Fleck,2,0,0
699138,Alexandru Niculescu-Mizil,4,6,2
718897,Alexander Morgan,1,1,1
719690,Anthony Kim,1,0,0
721717,Vincent Cheung,1,0,0
736914,Deborah Weisser,1,0,0
737392,Leo John Grady,7,0,0
752039, Chong Wang,1,0,0
766575,Katharina Probst,1,0,0
767570,Piercarlo Rossi,1,0,0
772817,Yin-Wen Chang,1,2,1
778447,Byron C. Wallace,1,0,0
792910,Jeffrey Pennington,1,5,1
800422,Rita McCardell,1,1,1
804094,Jinxi Xu,7,11,2
809596,David A. duVerle,1,7,1
831418,Martin S. Chodorow,10,34,3
837742,Carla B. Zoltowski,1,0,0
841088,Jong-Hyeok Lee,2,2,1
857448,Andrew Wagner,1,0,0
873427,Vasanth Philomin,1,1,1
913295,Andrea Lagorio,1,0,0
922690,Gabor Angeli,2,6,1
938653,Yansong Feng,1,0,0
951009,Erik G. Learned-Miller,8,1,1
994049,Henrik Malm,1,0,0
996071,Kristin P. Bennett,1,0,0
1001590,Thomas P. Moran,1,0,0
1026691,Manny Rayner,10,12,2
1040082,Matthew D. Mullin,2,1,1
1052084,Micheal Rudzsky,1,0,0
1057311,Yosi Keller,1,0,0
1096703,Guillem Alenyà,1,0,0
1103915,Alexis Gourdon,2,0,0
1115577,Van Henkle,1,0,0
1119781,Patricia J. Riddle,1,0,0
1138989,J. C. Pearson,1,0,0
1149853,Aharon Bar-Hillel,2,0,0
1178221,H. Spiegelberger,1,0,0
1179045,Terrence Chen,2,0,0
1242943,Tzu-Tsung Wong,1,1,1
1244103,D. S. Gao,2,0,0
1260730,Bernt Schiele,16,3,1
1308193,Otto Schmidbauer,1,0,0
1332208,Teruo Koyama,1,0,0
1362314,Jinhui Tang,1,0,0
1440300,Kevin Hsin-Yih Lin,2,1,1
1440604,J. C. Klein,2,0,0
1446697,Jean-François Rey,1,1,1
1461413, Hao Xu,1,0,0
1515719,Jinwei Ye,1,0,0
1535197,Ciprian Ioan Chelba,8,16,2
1536643,Frank Perbet,1,0,0
1559032,Gregory C. Sharp,2,0,0
1590826,Donghui Cai,1,0,0
1611855,Linda G Shapiro,3,0,0
1623035,Yichuan Tang,1,0,0
1627376,Michael Dyer,3,3,1
1630443,Christopher J. C. Burges,3,15,1
1657327,R. Hartley,1,0,0
1663159,Alexander Clark,1,2,1
1707194,Horacio Franco,4,1,1
26118,Maneesh K. Singh,1,0,0
33521,Ko Nishino,6,0,0
73050,Eric E. Bloedorn,1,7,1
85803,Eric Paquet,1,0,0
89715,S. Park,1,4,1
112540,Liran Goshen,2,0,0
113778,Ross T. Bunker,1,22,1
115343,Matej Kristan,1,0,0
127647,Wei-Shi Zheng,1,0,0
161195,Lyle Noakes,1,0,0
162720,Michael Thelen,1,17,1
183481,C. G.M. Snoek,2,0,0
240749,Ka-Yee Leung,1,0,0
243859,Yu-Wei Chao,1,0,0
253818,Ian H. Jermyn,3,1,1
279153,Jim Arnold,1,1,1
304192,Rajesh P. N. Rao,3,2,1
312255,Alexey Radul,1,1,1
324859,Izhak Shafran,3,0,0
454658,Olcay Taner Yildiz,1,0,0
471162, Jianzhuang Liu,1,0,0
481349,Romer Rosales,2,0,0
482470,Tom Malzbender,1,0,0
519776,D. M. Mimno,4,22,3
565531,Jan Neumann,1,0,0
591035,W Bruce Croft,5,4,1
619196,O. Oreifej,3,0,0
623191, Yiqiang Zhan,1,0,0
635365,Rajakrishnan Rajkumar,5,8,2
649305,R. Epstein,1,0,0
649695,Benyu Zhang,2,0,0
658510,Jan Kybic,1,0,0
756639,J Kittler,8,1,1
760896,B. Hladká,1,0,0
768103,Richard G. Baraniuk,1,0,0
778270,Ian Simon,1,0,0
780155,Jonathan Yamron,4,4,1
787409,Aura Jimenez,1,0,0
791106,Javier Portilla,1,0,0
829624,Jingyu Yan,3,0,0
845005,Allen Tannen,1,0,0
845213,Hao Tang,1,0,0
850934,Chhandomay Mandal,1,0,0
857092,Armin Grau,1,0,0
871701,Antoine Raux,4,7,2
883114,David Huggins-Daines,3,2,1
898462,Xiaomei Liu,1,0,0
912138,Chung Hee Hwang,3,9,2
939304,Christian Lebiere,1,0,0
978757,Cheng Li,1,0,0
986638,Abdelmajid Ben Hamadou,1,0,0
1033425,S. Hewavitharana,2,1,1
1161302,R. Manivasakan,1,0,0
1165902,A Vicino,1,0,0
1177265,Ralf Engel,1,0,0
1180792,Anne Demedts,3,1,1
1212708,Sindhu Raghavan,1,0,0
1228117,Dennis Tell,2,2,1
1252953,K. Hedengren,1,0,0
1303428,Yuji Matsumoto,1,0,0
1320934,Vijayan K. Asari,4,0,0
1327009,Toshikazu Tajiri,1,0,0
1329416,Weiwei Xu,1,0,0
1330001,Adam Kalai,1,0,0
1345565,Xiaopeng Zhang,1,0,0
1349300,Richard M. Stern,6,11,2
1369633,Gianluca Bontempi,1,0,0
1417034,Paul Clough,1,0,0
1438394,Karim Filali,2,1,1
1447270, Jie Zhang,1,0,0
1482560,Kristy Elizabeth Boyer,2,2,1
1540726, Nenghai Yu,1,0,0
1583584,Byeongho Heo,1,0,0
1606595,Xinlei Chen,1,0,0
1686735,Vishal Goyal,1,0,0
1687517,Pranam Kolari,1,0,0
1688830,Yann Le Cun,5,5,2
1689911,Christopher B Wilson,1,0,0
1694721,Erez Sali,1,2,1
1704665,Arantxa Villanueva,1,0,0
100530,Bo Han,3,2,1
167780,Xluming Huang,1,0,0
368814,Marco F. Huber,1,0,0
379980,Richard Dearden,1,0,0
404205,Michael Jones,6,11,2
450520, Lijuan Duan,1,0,0
450931, Yihang Bo,1,0,0
458318,F H Eeckman,3,0,0
473814,Niels Birbaumer,1,1,1
498505,Masato Hagiwara,2,1,1
539953,Mu Li,1,0,0
659121,Bo Zheng,1,0,0
663800,Michael Donoser,4,0,0
668951,Joachim S. Stahl,2,0,0
672160,Vasileios Zografos,1,0,0
696022,Simon Tucker,1,0,0
697010,Sudershan Bhatia,1,0,0
714282,Ariya Rastrow,3,0,0
752292,Tali Dekel,1,0,0
757253,Mayank Goswami,1,0,0
761523,Nizar Bouguila,1,0,0
767133,E. Hajičová,2,1,1
776791,Jingdan Zhang,2,0,0
793486,S. M. M. Tahaghoghi,1,0,0
841953,Jingyi Yu,4,0,0
849160,Raquel Urtasun,6,1,1
885011,Hui Gao,1,0,0
904961,John Sabatini,1,0,0
919329,Yuichi Taguchi,3,0,0
927546,Xiaoyin Fu,1,0,0
968258,Nicolae Duta,1,0,0
1027403,Michael Elhadad,9,35,3
1037329,Daniel Munoz,1,0,0
1056468,Daniel Emilio Beck,1,0,0
1089920,Bo Li,1,0,0
1097150,Jean-Marc Lavest,4,1,1
1119028,Qiang Ji,16,0,0
1120305,Paul M. Thompson,3,0,0
1124685,Zhanyi Hu,3,0,0
1135373,Dong Zhang,1,0,0
1135638,Roy Schwartz,1,4,1
