article_id_1,article_id_2
1470579,1906926
1470625,1906926
1481577,1906926
1481657,1906926
1711851,1906926
815900,1906927
815902,1906927
817439,1906927
939353,1906927
1215368,1906927
1264741,1906927
1264781,1906927
1328321,1906927
1328357,1906927
1338532,1906927
1470631,1906927
1470674,1906927
1592175,1906927
1711728,1906927
1711804,1906927
1711848,1906927
817539,1906928
1330540,1906928
1470692,1906928
1471286,1906928
1592011,1906928
817581,1906929
464434,1906930
816182,1906930
1470581,1906930
1481553,1906930
1592020,1906930
817474,1906931
940010,1906931
1264776,1906931
1338613,1906931
1338656,1906931
1471213,1906931
1591976,1906931
815074,1906932
817598,1906932
818038,1906932
1264769,1906932
466263,1906934
816087,1906934
854646,1906934
939353,1906934
1264755,1906934
1470581,1906934
1591960,1906934
1592065,1906934
1592182,1906934
1711779,1906934
1711871,1906934
939869,1906935
939993,1906935
1264738,1906935
1470583,1906935
815902,1906936
816170,1906936
939364,1906936
815902,1906937
816170,1906937
995487,1906937
1591908,1906937
1338608,1906938
1471274,1906938
1591906,1906938
1591947,1906938
1264718,1906939
1470664,1906940
1592154,1906940
817596,1906941
854865,1906941
940004,1906941
816193,1906944
938673,1906945
940001,1906945
940020,1906945
1261596,1906945
1270658,1906945
1328320,1906945
1470627,1906945
1470665,1906945
1591969,1906945
940031,1906946
1328314,1906946
1338599,1906946
1470645,1906946
1481591,1906946
1481618,1906946
1592015,1906946
1711781,1906946
1711783,1906946
748550,1906947
815895,1906947
815902,1906947
817846,1906947
939364,1906947
1471263,1906947
1592013,1906947
1592052,1906947
1711803,1906947
770763,1906948
815900,1906948
815902,1906948
816170,1906948
1215368,1906948
1264741,1906948
1264793,1906948
1270673,1906948
1338532,1906948
1338676,1906948
1470631,1906948
1471227,1906948
1592175,1906948
1711848,1906948
1906924,1906948
815902,1906949
1215368,1906949
464434,1906950
815858,1906950
817550,1906950
938713,1906950
1591988,1906950
1711863,1906950
1270728,1906951
1338528,1906951
1338631,1906951
1591987,1906951
1591988,1906951
1592073,1906951
786515,1906952
786523,1906952
816164,1906952
939345,1906952
1328333,1906952
1471328,1906952
1481608,1906952
746865,1906953
938713,1906953
939364,1906953
939397,1906953
1264776,1906953
1270657,1906953
1330553,1906953
1471218,1906953
1471309,1906953
1481655,1906953
1591971,1906953
1591989,1906953
1592177,1906953
1592264,1906953
1592269,1906953
1711729,1906953
1711730,1906953
1711839,1906953
1711840,1906953
466887,1906954
786517,1906954
939919,1906954
1711861,1906954
464434,1906955
854636,1906955
939343,1906955
940012,1906955
1270711,1906955
1471179,1906955
1471288,1906955
1481660,1906955
1591996,1906955
1592177,1906955
815876,1906956
1220993,1906956
1265022,1906956
1592007,1906956
786548,1906957
816186,1906957
939408,1906957
1264756,1906957
1338607,1906957
1470583,1906957
1592026,1906957
1592006,1906958
817440,1906959
1265017,1906959
1270673,1906960
1270743,1906960
1330504,1906960
1338676,1906960
1481600,1906960
815902,1906961
939364,1906961
1330525,1906961
815796,1906962
1264741,1906962
1711770,1906962
816170,1906963
1264741,1906963
1481598,1906963
1592216,1906963
1711848,1906963
770763,1906964
939396,1906964
742204,1906965
748583,1906965
815855,1906965
817489,1906965
1215322,1906965
1270688,1906965
939376,1906966
1338620,1906966
1592228,1906966
1211695,1906967
1338536,1906967
1711859,1906967
939919,1906969
1481630,1906969
938713,1906970
1270657,1906970
1270660,1906970
1470645,1906970
1470678,1906970
1481652,1906970
1481653,1906970
1481655,1906970
1592225,1906970
1711841,1906970
939926,1906972
1261563,1906973
1328328,1906973
1470659,1906973
1481637,1906973
1592079,1906973
746885,1906974
815915,1906974
854646,1906974
855282,1906974
1261537,1906974
1471235,1906974
1590663,1906974
1591979,1906974
1270702,1906975
1470582,1906975
1711778,1906975
1264811,1906977
1470575,1906977
1471275,1906977
1481648,1906977
1711817,1906977
1711820,1906977
1270651,1906978
1711819,1906978
815895,1906979
939405,1906979
1264744,1906979
1265022,1906979
1592199,1906979
1470625,1906980
939376,1906981
746897,1906982
1471335,1906982
1481584,1906982
1592259,1906982
815875,1906983
995468,1906983
1470583,1906984
816186,1906985
938687,1906985
939376,1906985
939920,1906985
1711776,1906985
1711859,1906985
1711864,1906985
939376,1906986
939897,1906986
1220996,1906986
1261564,1906986
1261575,1906986
1470682,1906986
1481636,1906986
1592163,1906986
940010,1906987
1264831,1906987
1328359,1906987
1471218,1906987
1481552,1906987
1591989,1906987
1592072,1906987
466078,1906988
817596,1906988
938713,1906988
938714,1906988
939863,1906988
1328342,1906988
1328360,1906988
1470645,1906988
1481536,1906988
1481660,1906988
1591936,1906988
770763,1906989
786530,1906989
815924,1906989
939343,1906989
939353,1906989
1265113,1906989
1270673,1906989
1470657,1906989
1711809,1906989
815881,1906990
816083,1906990
817577,1906990
1338621,1906990
815876,1906991
816082,1906991
817596,1906991
938670,1906991
939857,1906991
1264780,1906991
1264784,1906991
1264785,1906991
1264786,1906991
1330511,1906991
1338629,1906991
1470623,1906991
1481583,1906991
1591989,1906991
1592007,1906991
815907,1906992
1471320,1906992
1481583,1906992
786539,1906993
854837,1906993
875965,1906993
939956,1906993
1264744,1906993
1470648,1906993
1910506,1906993
815902,1906994
818029,1906994
939895,1906994
1328313,1906994
1338532,1906994
1481584,1906994
1711872,1906994
748499,1906995
812418,1906995
836753,1906995
840856,1906995
854663,1906995
1470681,1906995
1471304,1906995
1711765,1906995
1750430,1906995
815895,1906996
816168,1906996
816170,1906996
817476,1906996
1330553,1906996
1711818,1906996
876017,1906997
1211828,1906997
938687,1906998
1261563,1906998
1270679,1906998
746885,1909639
786525,1909639
817552,1909639
1470647,1909639
1592185,1909639
1591998,1909640
99686,1909642
1264995,1909644
464434,1909645
1471218,1909645
853844,1909646
939396,1909646
1264737,1909646
1328327,1909646
1470661,1909646
1471234,1909646
1592028,1909646
938705,1909647
1330550,1909647
939920,1909648
940016,1910502
1470696,1910503
1470574,1910504
1711748,1910504
1338640,1910506
1270738,1910507
1468139,1910507
939353,1910508
746885,1910509
939897,1910509
943811,1910509
1471193,1910509
1471219,1910509
1591917,1910509
1470591,1913064
1592006,1913065
1906958,1913065
840898,1913066
1261539,1913066
943852,1913068
1481608,1913068
1592076,1913068
1711748,1913068
1211693,1913069
1470574,1913069
1591954,1913069
742204,1913070
748583,1913070
815855,1913070
817489,1913070
818038,1913070
1215322,1913070
1270688,1913070
1906965,1913070
939919,1913071
939958,1913071
940010,1913071
1264811,1913071
1470677,1913071
1471222,1913071
1471223,1913071
1592084,1913071
1711774,1913071
1592246,1913072
1913399,1913072
1470591,1913074
1590651,1913074
1913064,1913074
1330550,1913075
1470634,1913075
1481634,1913075
1591957,1913194
854676,1913195
939376,1913195
939941,1913195
1270666,1913195
1338542,1913195
1470571,1913195
1591944,1913195
748718,1913196
816170,1913196
817439,1913196
817539,1913196
1215368,1913196
1264806,1913196
1468133,1913196
1591955,1913196
465754,1913197
1330557,1913197
1470589,1913197
1215368,1913198
1591966,1913198
1913395,1913199
1215368,1913200
1338607,1913200
1470624,1913200
748444,1913202
817538,1913202
817596,1913202
938718,1913202
940004,1913202
1338578,1913202
748728,1913203
1264995,1913204
1470697,1913204
1471201,1913204
1471332,1913204
1591961,1913204
1591985,1913204
1591989,1913204
1592062,1913204
1592199,1913204
939376,1913205
939932,1913205
1215368,1913205
1338649,1913205
1470677,1913205
1913273,1913205
1471302,1913206
1711865,1913206
748574,1913208
816170,1913208
817596,1913208
1470625,1913208
815884,1913211
1264720,1913211
1471192,1913211
1481633,1913211
1591915,1913211
1591920,1913211
1592246,1913212
464434,1913213
816081,1913213
815902,1913214
817439,1913214
939364,1913214
939365,1913214
939398,1913214
1215368,1913214
1264739,1913214
1328322,1913214
1330500,1913214
1330502,1913214
1471212,1913214
1471323,1913214
1481627,1913214
1591931,1913214
1591955,1913214
746885,1913215
939944,1913215
943811,1913215
1471193,1913215
1591902,1913215
1591905,1913215
1591918,1913215
1591906,1913216
1711766,1913216
1471201,1913218
1471265,1913218
817607,1913219
939405,1913219
995487,1913219
1215368,1913219
855282,1913220
938687,1913220
938707,1913220
464434,1913221
939344,1913221
938695,1913224
1711819,1913224
1264778,1913228
1264831,1913228
1481552,1913228
1592072,1913228
464434,1913230
746865,1913230
747570,1913230
748155,1913230
748191,1913230
748222,1913230
748260,1913230
748301,1913230
748343,1913230
748421,1913230
748465,1913230
748499,1913230
748550,1913230
748583,1913230
748691,1913230
748722,1913230
748784,1913230
748810,1913230
748863,1913230
748975,1913230
786574,1913230
786575,1913230
815858,1913230
815902,1913230
817439,1913230
817596,1913230
938687,1913230
939364,1913230
1261537,1913230
1270714,1913230
1330550,1913230
1471235,1913230
1471324,1913230
1590663,1913230
1591979,1913230
103497,1913231
103498,1913231
818029,1913231
1264755,1913231
742218,1913232
854653,1913232
1264755,1913232
1592063,1913232
1711779,1913232
1264755,1913233
1913231,1913233
748191,1913234
817489,1913234
1264738,1913234
1264752,1913234
1270690,1913234
1338684,1913234
1471234,1913234
1471320,1913234
1711751,1913234
1711792,1913234
1913251,1913234
1591898,1913235
815834,1913236
817744,1913236
817893,1913236
817969,1913236
819283,1913236
853847,1913236
1261556,1913236
1261579,1913236
1591898,1913238
940040,1913239
1264755,1913239
1270714,1913239
1471235,1913239
1590663,1913239
1591898,1913239
1591916,1913239
1591979,1913239
1592038,1913239
1913230,1913239
1913231,1913239
1913232,1913239
1913233,1913239
1913235,1913239
1913236,1913239
1913237,1913239
1913240,1913239
1913241,1913239
1913242,1913239
1913239,1913240
1913241,1913240
1591898,1913241
1913239,1913241
1913240,1913241
815902,1913244
817439,1913244
1215368,1913244
1264793,1913244
1270673,1913244
1470642,1913244
1481627,1913244
1711759,1913244
1711840,1913244
1711848,1913244
1711861,1913244
770837,1913245
815900,1913245
816170,1913245
817439,1913245
817596,1913245
854636,1913245
939364,1913245
940004,1913245
1215264,1913245
1264741,1913245
1270673,1913245
1270694,1913245
1328321,1913245
1470631,1913245
1711848,1913245
1906924,1913245
815902,1913246
816170,1913246
1215368,1913246
1264795,1913246
1592175,1913246
748738,1913247
1215296,1913248
854843,1913249
1470661,1913249
1481558,1913249
1591947,1913249
746875,1913250
815909,1913250
816183,1913250
840882,1913250
1270712,1913250
1330512,1913250
1338563,1913250
1481574,1913250
817489,1913252
876067,1913252
939975,1913252
1261563,1913252
1264752,1913252
1471295,1913252
1481659,1913252
939919,1913253
1261547,1913253
1264790,1913253
1328327,1913253
1328349,1913253
1711760,1913253
817550,1913254
1264790,1913254
1270766,1913254
1328349,1913254
816210,1913255
817472,1913255
1215367,1913255
1328349,1913255
1330550,1913255
815868,1913256
940029,1913256
1215266,1913256
1261540,1913256
1328342,1913256
1471209,1913256
1471302,1913256
1481641,1913256
1481642,1913256
1591990,1913256
1711865,1913256
840937,1913257
1328312,1913257
1328313,1913257
1471261,1913257
1471307,1913257
1591956,1913257
1711751,1913257
458005,1913258
635689,1913258
724320,1913258
836859,1913258
883971,1913258
883972,1913258
1470573,1913258
1471249,1913258
1711787,1913258
1750430,1913258
464434,1913259
815902,1913259
939402,1913259
1215368,1913259
1264793,1913259
1264968,1913259
1265020,1913259
1270694,1913259
1330524,1913259
1591952,1913259
1591991,1913259
1592068,1913259
1592175,1913259
1592206,1913259
1711803,1913259
815902,1913260
817424,1913260
1264802,1913260
1471285,1913260
1591930,1913260
815902,1913261
815913,1913261
816169,1913261
816170,1913261
816207,1913261
854653,1913261
939390,1913261
939938,1913261
1264750,1913261
1264957,1913261
1330525,1913261
1330541,1913261
1338603,1913261
1470590,1913261
1591952,1913261
1591992,1913261
1592018,1913261
1592068,1913261
939394,1913262
1338645,1913262
1470677,1913262
1471288,1913262
1481537,1913262
1481604,1913262
818063,1913263
940031,1913263
1215296,1913263
1264830,1913263
464434,1913264
939373,1913264
99686,1913265
464434,1913265
939353,1913265
939369,1913265
1471230,1913265
1711791,1913265
939343,1913266
1264776,1913266
1328309,1913266
1328361,1913266
1338586,1913266
1338588,1913266
1471179,1913266
1592084,1913266
748721,1913267
748810,1913267
939341,1913267
1264734,1913268
1328308,1913268
1328361,1913268
1328362,1913268
1471230,1913268
1481617,1913268
1592067,1913268
1711813,1913268
742218,1913269
816186,1913269
854636,1913269
939341,1913269
1264776,1913269
1270778,1913269
1471230,1913269
1471288,1913269
1711813,1913269
1711832,1913269
464434,1913270
817537,1913270
876066,1913270
1261579,1913270
1265056,1913270
1270655,1913270
464299,1913271
466759,1913271
742218,1913271
815893,1913271
815896,1913271
817422,1913271
854645,1913271
855277,1913271
939355,1913271
939381,1913271
939944,1913271
940027,1913271
1215262,1913271
1338539,1913271
1470620,1913271
1470707,1913271
1471203,1913271
1711819,1913271
1338649,1913273
1470706,1913273
815900,1913274
815902,1913274
816170,1913274
817439,1913274
939365,1913274
1264781,1913274
1264782,1913274
1264793,1913274
1270673,1913274
1471227,1913274
1481579,1913274
1711757,1913274
1711804,1913274
815902,1913275
817439,1913275
1264782,1913275
1270662,1913275
1328321,1913275
1330501,1913275
1330503,1913275
1470702,1913275
1471227,1913275
1592052,1913275
816170,1913276
938718,1913276
939863,1913276
939864,1913276
940004,1913276
1264741,1913276
1471195,1913276
1591970,1913276
1592176,1913276
938737,1913277
1211693,1913277
1261563,1913277
1261574,1913277
1328328,1913277
1338553,1913277
1470684,1913277
1481541,1913277
1591960,1913277
1591964,1913277
1592079,1913277
1913279,1913277
1330507,1913278
1338553,1913278
1471300,1913278
1471314,1913278
1591964,1913278
1592048,1913278
939896,1913279
1211693,1913279
1211748,1913279
1328328,1913279
1338553,1913279
1338688,1913279
1470684,1913279
1481541,1913279
1481636,1913279
1591954,1913279
1591964,1913279
1592078,1913279
1264726,1913280
1481641,1913280
1591990,1913280
635730,1913281
812418,1913281
815902,1913281
1471236,1913281
1471304,1913281
1471305,1913281
1481585,1913281
1711765,1913281
1750430,1913281
466736,1913282
815902,1913282
817439,1913282
818029,1913282
854636,1913282
939353,1913282
1328313,1913282
1338532,1913282
1470631,1913282
1481584,1913282
1906994,1913282
939351,1913283
1264748,1913283
1338629,1913283
1470623,1913283
1592008,1913283
748499,1913284
815876,1913284
938671,1913284
939352,1913284
939408,1913284
939866,1913284
1264748,1913284
1330511,1913284
1330553,1913284
1338629,1913284
1338649,1913284
1470623,1913284
1471267,1913284
1471320,1913284
1471322,1913284
1591998,1913284
1592007,1913284
1592010,1913284
746885,1913285
817472,1913285
855279,1913285
855282,1913285
939348,1913285
939376,1913285
939896,1913285
939897,1913285
939944,1913285
943811,1913285
1221004,1913285
1261563,1913285
1328328,1913285
1471219,1913285
1481637,1913285
1481656,1913285
1591917,1913285
1592248,1913285
938687,1913286
939896,1913286
939897,1913286
1211748,1913286
1215319,1913286
1338687,1913286
1481541,1913286
1481636,1913286
1591941,1913286
1591942,1913286
742234,1913287
817420,1913287
853867,1913287
939342,1913287
1215332,1913287
1221021,1913287
1338595,1913287
1471202,1913287
1264744,1913288
1264799,1913288
1328313,1913288
1471261,1913288
1481654,1913288
1591948,1913288
1591988,1913288
1592077,1913288
1711763,1913288
1711854,1913288
817472,1913289
939341,1913289
939353,1913289
1270684,1913289
1270788,1913289
1338604,1913289
1338690,1913289
1470565,1913289
1470643,1913289
1471274,1913289
1471290,1913289
1481652,1913289
770816,1913290
816156,1913290
1261527,1913290
1328356,1913290
1470706,1913290
815902,1913291
816170,1913291
1215368,1913291
1261550,1913291
1264727,1913291
1264756,1913291
1338549,1913291
1338602,1913291
1471264,1913291
1471324,1913291
1481579,1913291
816170,1913292
938673,1913292
1591972,1913292
1711851,1913292
815902,1913293
816170,1913293
817439,1913293
939364,1913293
939397,1913293
940004,1913293
1215368,1913293
1264806,1913293
1264968,1913293
1264980,1913293
1470691,1913293
1592175,1913293
815858,1913294
940046,1913294
1264799,1913294
1470630,1913294
1481654,1913294
1591988,1913294
1711854,1913294
466736,1913295
748708,1913295
815904,1913295
817464,1913295
938666,1913295
939353,1913295
1711755,1913295
748184,1913296
1470597,1913296
1471234,1913297
1471272,1913297
1711847,1913297
854676,1913298
939909,1913298
1261567,1913298
1338542,1913298
1470571,1913298
1481633,1913298
1591965,1913298
1591966,1913298
1711864,1913298
875959,1913299
939896,1913300
1261574,1913300
1328312,1913300
1471261,1913300
1471307,1913300
1591956,1913300
1592168,1913300
464434,1913301
840966,1913301
853850,1913301
1270737,1913301
1592025,1913302
815915,1913303
854646,1913303
940004,1913303
1261539,1913303
1264775,1913303
1328329,1913303
1328330,1913303
1591961,1913303
1592219,1913303
464434,1913304
1261567,1913304
1471256,1913304
938709,1913305
786549,1913306
816185,1913306
840846,1913306
853858,1913306
1264820,1913306
1270699,1913306
1270701,1913306
464434,1913307
816169,1913307
816181,1913307
840935,1913307
854636,1913307
939912,1913307
940012,1913307
1330545,1913307
1471228,1913307
464434,1913308
565545,1913308
746865,1913308
748550,1913308
939903,1913308
940031,1913308
1481552,1913308
938712,1913309
938713,1913309
939960,1913309
1264809,1913309
1328311,1913309
1471309,1913309
1481655,1913309
1592264,1913309
1711729,1913309
1711730,1913309
1470715,1913310
938712,1913311
1261525,1913311
1264725,1913311
1264826,1913311
1270728,1913311
1328306,1913311
1328311,1913311
1328313,1913311
1338528,1913311
1338529,1913311
1338530,1913311
1470698,1913311
1471276,1913311
1591988,1913311
1592040,1913311
1592073,1913311
1592077,1913311
1592195,1913311
1592196,1913311
1711730,1913311
1711845,1913311
786566,1913312
938667,1913312
939919,1913312
1264776,1913312
1470677,1913312
1471179,1913312
1471288,1913312
1481660,1913312
1592177,1913312
1711860,1913312
748184,1913313
742218,1913314
786572,1913314
854636,1913314
939343,1913314
939353,1913314
1264734,1913314
1264776,1913314
1264809,1913314
1328308,1913314
1328362,1913314
1338588,1913314
1338614,1913314
1338656,1913314
1471179,1913314
1471181,1913314
1591998,1913314
1592084,1913314
1592177,1913314
1711762,1913314
1711768,1913314
1711832,1913314
816063,1913315
939375,1913315
939376,1913315
1264785,1913315
1270667,1913315
1328314,1913315
1592008,1913315
1592026,1913315
1707478,1913315
815112,1913316
816170,1913316
817596,1913316
939376,1913316
1338640,1913316
1470577,1913316
1470625,1913316
1591989,1913316
1591957,1913317
815868,1913318
938705,1913318
939376,1913318
1471222,1913318
1471223,1913318
1591982,1913318
1592066,1913318
1711772,1913318
1711853,1913318
1711858,1913318
1264823,1913319
1330550,1913319
1330552,1913319
1471208,1913319
1481634,1913319
1591983,1913319
1711855,1913319
1711865,1913319
1711764,1913320
854636,1913321
1481659,1913321
1592065,1913321
1711775,1913321
815900,1913322
815902,1913322
816170,1913322
817439,1913322
1264741,1913322
1338535,1913322
1338620,1913322
466078,1913323
815896,1913323
817422,1913323
854645,1913323
855277,1913323
939355,1913323
939381,1913323
939944,1913323
940027,1913323
1471230,1913323
854636,1913324
939343,1913324
1264776,1913324
1471179,1913324
1471288,1913324
1481660,1913324
1591998,1913324
1592063,1913324
1592084,1913324
939919,1913325
939958,1913325
940010,1913325
1338586,1913325
1338588,1913325
1591911,1913325
1591998,1913325
1592084,1913325
1711836,1913325
99686,1913326
748499,1913326
815909,1913326
816183,1913326
939886,1913326
1592255,1913326
748736,1913327
855288,1913327
938671,1913327
938687,1913327
1261536,1913327
1270713,1913327
1330529,1913327
1338545,1913327
1338630,1913327
1338680,1913327
1711822,1913327
464434,1913328
748465,1913328
816186,1913328
939896,1913328
1270651,1913328
1338626,1913328
1592026,1913328
1711867,1913328
938705,1913329
1591965,1913329
1711796,1913329
939376,1913330
1330550,1913330
1470653,1913330
1471208,1913330
1481634,1913330
1591983,1913330
1592192,1913330
464434,1913331
840927,1913331
939375,1913331
940031,1913331
1270672,1913331
1470628,1913331
1470645,1913331
1592066,1913331
1906988,1913331
854636,1913332
939376,1913332
939909,1913332
1711858,1913332
815889,1913333
854651,1913333
939964,1913333
1221021,1913333
940047,1913334
940048,1913334
1265022,1913334
1264744,1913335
1264811,1913335
1470575,1913335
1471218,1913335
1481648,1913335
1481649,1913335
1711738,1913335
1270684,1913336
1470643,1913336
1471295,1913336
1481563,1913336
1711854,1913336
815902,1913338
816170,1913338
1270728,1913338
1338549,1913338
1471291,1913338
816170,1913339
939364,1913339
939365,1913339
939397,1913339
1264806,1913339
1270676,1913339
815902,1913340
816186,1913340
1592172,1913340
1711759,1913340
815902,1913341
817439,1913341
995522,1913341
1215368,1913341
1264781,1913341
1328337,1913341
1470642,1913341
1481627,1913341
1591951,1913341
1592031,1913341
1711759,1913341
816170,1913342
817596,1913342
939334,1913342
939364,1913342
1264741,1913342
1330502,1913342
1470565,1913342
1470702,1913342
1481579,1913342
1592175,1913342
464434,1913343
815858,1913343
815900,1913343
815902,1913343
816170,1913343
816181,1913343
817439,1913343
817457,1913343
817539,1913343
817596,1913343
854674,1913343
939364,1913343
939365,1913343
939397,1913343
742218,1913344
746865,1913344
746926,1913344
748738,1913344
815808,1913344
815887,1913344
817472,1913344
939353,1913344
939364,1913344
939365,1913344
1215310,1913344
1215368,1913344
1591949,1913344
1591955,1913344
1592014,1913344
1592182,1913344
815902,1913346
816170,1913346
817439,1913346
817596,1913346
939364,1913346
939993,1913346
1215368,1913346
1330526,1913346
1338567,1913346
1481576,1913346
1481599,1913346
1264744,1913347
1711786,1913347
746885,1913348
938687,1913348
939348,1913348
939897,1913348
940016,1913348
1261566,1913348
815902,1913349
816173,1913349
940047,1913349
1471234,1913349
1592028,1913349
815858,1913350
939405,1913350
939951,1913350
995522,1913350
1215368,1913350
1264736,1913350
1264738,1913350
1330531,1913350
1470618,1913350
1711762,1913350
464434,1913351
770763,1913351
816181,1913351
816186,1913351
853850,1913351
855284,1913351
939912,1913351
940031,1913351
1338600,1913351
1470645,1913351
1481552,1913351
1591989,1913351
1592153,1913351
464434,1913352
817577,1913352
1468142,1913352
1471257,1913352
1591965,1913352
1591966,1913352
1592157,1913352
1711776,1913352
1711864,1913352
855290,1913353
938667,1913353
1328361,1913353
1471288,1913353
1481617,1913353
1592067,1913353
1592177,1913353
1711832,1913353
816186,1913354
840927,1913354
854636,1913354
1328342,1913354
1328360,1913354
1328361,1913354
1591998,1913354
1592067,1913354
99686,1913356
466736,1913356
742218,1913356
815833,1913356
815896,1913356
854636,1913356
938665,1913356
939343,1913356
939353,1913356
939919,1913356
1264808,1913356
1264809,1913356
1265040,1913356
1270788,1913356
1338690,1913356
1470565,1913356
1471179,1913356
1481537,1913356
99686,1913357
939402,1913357
1592268,1913357
1711760,1913357
742218,1913358
816186,1913358
817472,1913358
939353,1913358
1338688,1913358
1470653,1913358
1471179,1913358
1471191,1913358
1481536,1913358
1592177,1913358
1711832,1913358
1711846,1913358
748810,1913359
815879,1913359
938713,1913359
939364,1913359
1270657,1913359
1270660,1913359
1470645,1913359
1471309,1913359
1481602,1913359
1481655,1913359
1592036,1913359
1711729,1913359
1711742,1913359
1215368,1913360
815902,1913361
816170,1913361
1215368,1913361
742218,1913362
816170,1913362
817439,1913362
817596,1913362
939364,1913362
1338535,1913362
1481549,1913362
1481589,1913362
1591929,1913362
1591993,1913362
1711802,1913362
817439,1913363
939405,1913363
1264738,1913363
1330531,1913363
1470579,1913363
1481625,1913363
1591948,1913363
1592240,1913363
1711831,1913363
815112,1913365
816082,1913365
939944,1913365
1264780,1913365
1471191,1913365
1591989,1913365
1711865,1913365
815868,1913366
817920,1913366
1265135,1913366
1270689,1913366
1330550,1913366
1338528,1913366
1471191,1913366
1471208,1913366
1471328,1913366
1591983,1913366
1592073,1913366
1711855,1913366
1711858,1913366
1711865,1913366
1470582,1913367
1711778,1913367
939376,1913368
943811,1913368
1328328,1913368
1481656,1913368
1913285,1913368
1215367,1913369
815915,1913370
939348,1913370
1591957,1913370
1264802,1913371
1471284,1913371
1591953,1913371
1270684,1913372
1328314,1913372
466419,1913373
938687,1913373
939346,1913373
1470682,1913373
1591943,1913373
1711738,1913373
939356,1913374
1592001,1913374
746865,1913375
748561,1913375
815902,1913375
818038,1913375
939343,1913375
1215368,1913375
1591955,1913375
99686,1913376
746865,1913376
815074,1913376
816079,1913376
817472,1913376
817598,1913376
939353,1913376
1471213,1913376
1591976,1913376
817598,1913377
1270710,1913377
1592180,1913377
748738,1913378
815902,1913378
816170,1913378
1264807,1913378
1338602,1913378
1481540,1913378
1481579,1913378
1592224,1913378
1711757,1913378
817596,1913379
939376,1913379
1215368,1913379
1470607,1913379
1592062,1913379
1711786,1913379
1264809,1913380
1711731,1913380
748444,1913381
817458,1913381
938676,1913381
816186,1913383
938688,1913383
939905,1913383
1264995,1913383
1471294,1913383
1471334,1913383
1711775,1913383
1913334,1913383
938713,1913384
1261525,1913384
1592040,1913384
1711845,1913384
815868,1913386
855276,1913386
940029,1913386
995474,1913386
1264744,1913386
1470607,1913386
1471300,1913386
1471302,1913386
1481641,1913386
1592201,1913386
1711786,1913386
1711865,1913386
1592006,1913387
939353,1913388
1591999,1913388
1270705,1913389
1591960,1913389
1470667,1913390
815902,1913391
1265047,1913391
1328312,1913391
1471261,1913391
815799,1913392
815868,1913392
816177,1913392
939405,1913392
939993,1913392
995468,1913392
1264738,1913392
1270710,1913393
1471274,1913393
1471290,1913393
1481652,1913393
1592182,1913393
1711732,1913393
1711871,1913393
464434,1913394
1592021,1913394
1913199,1913395
1330505,1913397
816080,1913398
817469,1913398
1215368,1913398
1592026,1913400
1592043,1913400
1264790,1913401
1328349,1913401
1711796,1913401
854636,1913402
1264824,1913402
1330534,1913402
1471314,1913402
1592025,1913402
816087,1913403
1592020,1913404
1592049,1913404
817962,1913405
855287,1913405
939335,1913405
1261594,1913405
1265022,1913405
748703,1913406
816186,1913406
854641,1913406
875959,1913406
1338553,1913407
466263,1913408
815908,1913408
1211693,1913409
1591954,1913409
817439,1913410
939863,1913410
939865,1913410
1261530,1913410
1338551,1913410
1470576,1913410
1471210,1913410
1913196,1913410
817439,1913411
1215368,1913411
1264781,1913411
1265073,1913411
1330541,1913411
1338603,1913411
1471194,1913411
1590649,1913411
815902,1913412
816170,1913412
816207,1913412
817439,1913412
939364,1913412
1471266,1913412
817439,1913413
1270760,1913413
1471195,1913413
815902,1913414
816170,1913414
816207,1913414
817439,1913414
939397,1913414
939993,1913414
1215368,1913414
1338670,1913414
817596,1913415
938718,1913415
939364,1913415
1215368,1913415
1264750,1913415
1592176,1913415
816170,1913416
939397,1913416
939398,1913416
1215368,1913416
1270677,1913416
1330500,1913416
1338633,1913416
1470689,1913416
1481627,1913416
1711742,1913416
742218,1913417
817439,1913417
817474,1913417
1264739,1913417
1264809,1913417
1328322,1913417
1338656,1913417
1711731,1913417
939402,1913418
1215269,1913418
1215293,1913418
1270672,1913418
1270684,1913418
1481550,1913418
1591932,1913418
1592018,1913418
1592058,1913418
1906907,1913418
817472,1913419
853850,1913419
939376,1913419
1265002,1913419
1470580,1913419
1591947,1913419
1592020,1913419
770763,1913420
854646,1913420
1211836,1913420
1470684,1913420
1481637,1913420
1711828,1913420
817472,1913421
855282,1913421
938687,1913421
939897,1913421
939944,1913421
1215283,1913421
1338544,1913421
1338672,1913421
1470683,1913421
875974,1913422
816179,1913423
939919,1913423
1470693,1913423
748868,1913424
815131,1913424
939376,1913424
816186,1913426
1592153,1913426
742213,1913427
1328319,1913427
1328358,1913427
1264744,1913428
1338621,1913428
1592229,1913428
939353,1913429
1265022,1913429
1591898,1913429
1328314,1913430
1481617,1913430
464434,1913431
1470580,1913431
1470581,1913431
1481629,1913431
1592021,1913431
938713,1913570
939343,1913570
940004,1913570
1270657,1913570
1328345,1913570
1338614,1913570
1471309,1913570
1481655,1913570
1591989,1913570
1591998,1913570
1592084,1913570
1711729,1913570
1711730,1913570
1906953,1913570
816076,1913571
938673,1913571
1261554,1913571
1270653,1913571
1711801,1913571
748574,1913572
786574,1913572
938719,1913572
939380,1913572
939914,1913572
1470579,1913572
1591989,1913572
1592061,1913572
1592215,1913572
1592228,1913572
