id,title,year,venue_id
1750519,Learning image Vicept description via mixed-norm regularization for large scale semantic image search,2011,0
1750520,A hierarchical conditional random field model for labeling and segmenting images of street scenes,2011,0
1750521,Extracting and locating temporal motifs in video scenes using a hierarchical non parametric Bayesian model,2011,0
1750522,Total variation for cyclic structures: Convex relaxation and efficient minimization,2011,0
1750523,Style transfer matrix learning for writer adaptation,2011,0
1750524,Shape from specular flow: Is one flow enough?,2011,0
1750525,Support tucker machines,2011,0
1750526,Robust classification using structured sparse representation,2011,0
1750527,Nonlocal matting,2011,0
1750528,L1 rotation averaging using the Weiszfeld algorithm,2011,0
1750529,A probabilistic representation for efficient large scale visual recognition tasks,2011,0
1750530,Track to the future: Spatio-temporal video segmentation with long-range motion cues,2011,0
1750531,Natural image denoising: Optimality and inherent bounds,2011,0
1750532,Multi-target tracking by continuous energy minimization,2011,0
1750533,Towards cross-category knowledge propagation for learning visual concepts,2011,0
1750534,Are sparse representations really relevant for image classification?,2011,0
1750535,Smoothly varying affine stitching,2011,0
1750536,Real-time human pose recognition in parts from single depth images,2011,0
1750537,Query-specific visual semantic spaces for web image re-ranking,2011,0
1750538,Non-negative local coordinate factorization for image representation,2011,0
1750539,Internal statistics of a single natural image,2011,0
1750540,Discriminative tag learning on YouTube videos with latent sub-tags,2011,0
1750541,FlowBoost -- Appearance learning from sparsely annotated video,2011,0
1750542,Image classification by non-negative sparse coding, low-rank and sparse decomposition,2011,0
1750543,Max-margin clustering: Detecting margins from projections of points on lines,2011,0
1750544,Affine-invariant diffusion geometry for the analysis of deformable 3D shapes,2011,0
1750545,Nonnegative sparse coding for discriminative semi-supervised learning,2011,0
1750546,Unsupervised random forest indexing for fast action search,2011,0
1750547,Wavelet belief propagation for large scale inference problems,2011,0
1750548,Learning people detection models from few training samples,2011,0
1750549,Vehicle tracking across nonoverlapping cameras using joint kinematic and appearance features,2011,0
1750550,Topology-adaptive multi-view photometric stereo,2011,0
1750551,The magic sigma,2011,0
1750552,Earth mover's prototypes: A convex learning approach for discovering activity patterns in dynamic scenes,2011,0
1750553,Multiscale geometric and spectral analysis of plane arrangements,2011,0
1750554,Stable multi-target tracking in real-time surveillance video,2011,0
1750555,A brute-force algorithm for reconstructing a scene from two projections,2011,0
1750556,Reflection detection in image sequences,2011,0
1750557,Adapted Gaussian models for image classification,2011,0
1750558,Noise resistant graph ranking for improved web image search,2011,0
1750559,Online domain adaptation of a pre-trained cascade of classifiers,2011,0
1750560,Learning effective human pose estimation from inaccurate annotation,2011,0
1750561,Shape grammar parsing via Reinforcement Learning,2011,0
1750562,Parameter learning with truncated message-passing,2011,0
1750563,Structured light 3D scanning in the presence of global illumination,2011,0
1750564,Simultaneous dimensionality reduction and human age estimation via kernel partial least squares regression,2011,0
1750565,Symmetric piecewise planar object reconstruction from a single image,2011,0
1750566,Fast unsupervised ego-action learning for first-person sports videos,2011,0
1750567,Action recognition by dense trajectories,2011,0
1750568,Gated classifiers: Boosting under high intra-class variation,2011,0
1750569,A pattern framework driven by the Hamming distance for structured light-based reconstruction with a single image,2011,0
1750570,Probabilistic event logic for interval-based event recognition,2011,0
1750571,Non-negative matrix factorization as a feature selection tool for maximum margin classifiers,2011,0
1750572,Action recognition with multiscale spatio-temporal contexts,2011,0
1750573,An associate-predict model for face recognition,2011,0
1750574,Three-dimensional kaleidoscopic imaging,2011,0
1750575,Scale and rotation invariant matching using linearly augmented trees,2011,0
1750576,Object stereo -- Joint stereo matching and object segmentation,2011,0
1750577,Functional categorization of objects using real-time markerless motion capture,2011,0
1750578,Graph matching through entropic manifold alignment,2011,0
1750579,Submodularity beyond submodular energies: Coupling edges in graph cuts,2011,0
1750580,The importance of intermediate representations for the modeling of 2D shape detection: Endstopping and curvature tuned computations,2011,0
1750581,Activity recognition using dynamic subspace angles,2011,0
1750582,Probabilistic gaze estimation without active personal calibration,2011,0
1750583,Visual saliency detection by spatially weighted dissimilarity,2011,0
1750584,Boosted local structured HOG-LBP for object localization,2011,0
1750585,Sparse shape composition: A new framework for shape prior modeling,2011,0
1750586,Entropy rate superpixel segmentation,2011,0
1750587,Coupled information-theoretic encoding for face photo-sketch recognition,2011,0
1750588,Affinity learning on a tensor product graph with applications to shape and image retrieval,2011,0
1750589,Scene shape from texture of objects,2011,0
1750590,Radiometric calibration by transform invariant low-rank structure,2011,0
1750591,Registration for 3D surfaces with large deformations using quasi-conformal curvature flow,2011,0
1750592,Proposal generation for object detection using cascaded ranking SVMs,2011,0
1750593,Clues from the beaten path: Location estimation with bursty sequences of tourist photos,2011,0
1750594,Learning photographic global tonal adjustment with a database of input/output image pairs,2011,0
1750595,Optimal spatio-temporal path discovery for video event detection,2011,0
1750596,A global sampling method for alpha matting,2011,0
1750597,Learning hierarchical invariant spatio-temporal features for action recognition with independent subspace analysis,2011,0
1750598,Segment an image by looking into an image corpus,2011,0
1750599,Connecting non-quadratic variational models and MRFs,2011,0
1750600,PClines -- Line detection using parallel coordinates,2011,0
1750601,Hybrid generative-discriminative classification using posterior divergence,2011,0
1750602,Illumination estimation and cast shadow detection through a higher-order graphical model,2011,0
1750603,A large-scale benchmark dataset for event recognition in surveillance video,2011,0
1750604,Learning affinities and dependencies for multi-target tracking using a CRF model,2011,0
1750605,Global optimization for optimal generalized procrustes analysis,2011,0
1750606,Graph connectivity in sparse subspace clustering,2011,0
1750607,A rank-order distance based clustering algorithm for face tagging,2011,0
1750608,TVParser: An automatic TV video parsing method,2011,0
1750609,Salient coding for image classification,2011,0
1750610,What makes a chair a chair?,2011,0
1750611,Recovery of corrupted low-rank matrices via half-quadratic based nonconvex minimization,2011,0
1750612,Image ranking and retrieval based on multi-attribute queries,2011,0
1750613,Contextualizing object detection and classification,2011,0
1750614,A fully automated greedy square jigsaw puzzle solver,2011,0
1750615,Learning photographic global tonal adjustment with a database of input / output image pairs,2011,0
1750616,Enhancing by saliency-guided decolorization,2011,0
1750617,From co-saliency to co-segmentation: An efficient and fully unsupervised energy minimization model,2011,0
1750618,Continuously tracking and see-through occlusion based on a new hybrid synthetic aperture imaging model,2011,0
1750619,High resolution multispectral video capture with a hybrid camera system,2011,0
1750620,A polar representation of motion and implications for optical flow,2011,0
1750621,Tag localization with spatial correlations and joint group sparsity,2011,0
1750622,Sparse approximated nearest points for image set classification,2011,0
1750623,Tracking 3D human pose with large root node uncertainty,2011,0
1750624,Enforcing topological constraints in random field image segmentation,2011,0
1750625,High-dimensional signature compression for large-scale image classification,2011,0
1750626,2D nonrigid partial shape matching using MCMC and contour subdivision,2011,0
1750627,A Multichannel Edge-Weighted Centroidal Voronoi Tessellation algorithm for 3D super-alloy image segmentation,2011,0
1750628,From partial shape matching through local deformation to robust global shape similarity for object detection,2011,0
1750629,A non-convex relaxation approach to sparse dictionary learning,2011,0
1750630,Using 3D scene structure to improve tracking,2011,0
1750631,Supervised local subspace learning for continuous head pose estimation,2011,0
1750632,Adaptive random forest -- How many "experts" to ask before making a decision?,2011,0
1750633,Local isomorphism to solve the pre-image problem in kernel methods,2011,0
1750634,Robust and efficient regularized boosting using total Bregman divergence,2011,0
1750635,Nonlinear shape manifolds as shape priors in level set segmentation and tracking,2011,0
1750636,Efficient MCMC sampling with implicit shape representations,2011,0
1750637,A complete statistical inverse ray tracing approach to multi-view stereo,2011,0
1750638,Glare encoding of high dynamic range images,2011,0
1750639,A robust method for vector field learning with application to mismatch removing,2011,0
1750640,Optimal similarity registration of volumetric images,2011,0
1750641,Wide-angle micro sensors for vision on a tight budget,2011,0
1750642,Scale invariant cosegmentation for image groups,2011,0
1750643,Minimum error bounded efficient $/ell _1$ tracker with occlusion detection,2011,0
1750644,An L,2011,0
1750645,Simulating human saccadic scanpaths on natural images,2011,0
1750646,Markerless motion capture of interacting characters using multi-view image segmentation,2011,0
1750647,Asymmetric distances for binary embeddings,2011,0
1750648,Saliency estimation using a non-parametric low-level vision model,2011,0
1750649,Intrinsic images using optimization,2011,0
1750650,Evaluation of background subtraction techniques for video surveillance,2011,0
1750651,Using Ripley's K-function to improve graph-based clustering techniques,2011,0
1750652,Shape estimation in natural illumination,2011,0
1750653,Structure from motion blur in low light,2011,0
1750654,Combining attributes and Fisher vectors for efficient image retrieval,2011,0
1750655,Beyond Alhazen's problem: Analytical projection model for non-central catadioptric cameras with quadric mirrors,2011,0
1750656,Kernelized structural SVM learning for supervised object segmentation,2011,0
1750657,Branch and track,2011,0
1750658,Generalized Gaussian process models,2011,0
1750659,Hierarchical anatomical brain networks for MCI prediction by partial least square analysis,2011,0
1750660,On dynamic scene geometry for view-invariant action matching,2011,0
1750661,Discriminative spatial pyramid,2011,0
1750662,Nonparametric density estimation on a graph: Learning framework, fast approximation and application in image segmentation,2011,0
1750663,Inertial sensor-aligned visual feature descriptors,2011,0
1750664,Visual textures as realizations of multivariate log-Gaussian Cox processes,2011,0
1750665,GraphTrack: Fast and globally optimal tracking in videos,2011,0
1750666,Discriminative image warping with attribute flow,2011,0
1750667,Interreflection removal for photometric stereo by using spectrum-dependent albedo,2011,0
1750668,Global contrast based salient region detection,2011,0
1750669,Time and space efficient spectral clustering via column sampling,2011,0
1750670,Spatial-DiscLDA for visual recognition,2011,0
1750671,Least squares surface reconstruction from gradients: Direct algebraic methods with spectral, Tikhonov, and constrained regularization,2011,0
1750672,A two-stage reconstruction approach for seeing through water,2011,0
1750673,CrossTrack: Robust 3D tracking from two cross-sectional views,2011,0
1750674,Online environment mapping,2011,0
1750675,Line-based relative pose estimation,2011,0
1750676,Generalized projection based M-estimator: Theory and applications,2011,0
1750677,Efficient track linking methods for track graphs using network-flow and set-cover techniques,2011,0
1750678,Learning hierarchical poselets for human parsing,2011,0
1750679,Person re-identification by probabilistic relative distance comparison,2011,0
1750680,Semi-supervised video segmentation using tree structured graphical models,2011,0
1750681,Total recall II: Query expansion revisited,2011,0
1750682,Localizing parts of faces using a consensus of exemplars,2011,0
1750683,A theory of differential photometric stereo for unknown isotropic BRDFs,2011,0
1883711,Proceedings of the 2012 IEEE Conference on Computer Vision and Pattern Recognition (CVPR),2012,0
1883957,Computing nearest-neighbor fields via Propagation-Assisted KD-Trees,2012,0
1883958,3D visual phrases for landmark recognition,2012,0
1883959,Connecting the dots in multi-class classification: From nearest subspace to collaborative representation,2012,0
1883960,Convex reduction of high-dimensional kernels for visual classification,2012,0
1883961,Locality-constrained and spatially regularized coding for scene categorization,2012,0
1883962,RALF: A reinforced active learning formulation for object class recognition,2012,0
1883963,Compressive depth map acquisition using a single photon-counting detector: Parametric signal processing meets sparsity,2012,0
1883964,The Vitruvian manifold: Inferring dense correspondences for one-shot human pose estimation,2012,0
1883965,A new convexity measurement for 3D meshes,2012,0
1883966,Factorized graph matching,2012,0
1883967,Scale resilient, rotation invariant articulated object matching,2012,0
1883968,A closed-form solution to uncalibrated photometric stereo via diffuse maxima,2012,0
1883969,Connected contours: A new contour completion model that respects the closure effect,2012,0
1883970,On multiple foreground cosegmentation,2012,0
1883971,Weakly supervised structured output learning for semantic segmentation,2012,0
1883972,A unified approach to salient object detection via low rank matrix recovery,2012,0
1883973,Discovering and exploiting 3D symmetries in structure from motion,2012,0
1883974,On SIFTs and their scales,2012,0
1883975,Real-time 6D stereo Visual Odometry with non-overlapping fields of view,2012,0
1883976,Video from nearly still: An application to low frame-rate gait recognition,2012,0
1883977,We are not contortionists: Coupled adaptive learning for head and body orientation estimation in surveillance video,2012,0
1883978,Matrix completion by Truncated Nuclear Norm Regularization,2012,0
1883979,Sign Language Recognition using Sequential Pattern Trees,2012,0
1883980,Group action induced distances for averaging and clustering Linear Dynamical Systems with applications to the analysis of dynamic scenes,2012,0
1883981,Semi-coupled dictionary learning with applications to image super-resolution and photo-sketch synthesis,2012,0
1883982,Relaxed collaborative representation for pattern classification,2012,0
1883983,Efficient discriminative learning of parametric nearest neighbor classifiers,2012,0
1883984,Robust and discriminative distance for Multi-Instance Learning,2012,0
1883985,Towards compact topical descriptors,2012,0
1883986,Multi-attribute spaces: Calibration for attribute fusion and similarity search,2012,0
1883987,D-Nets: Beyond patch-based image descriptors,2012,0
1883988,Weak attributes for large-scale image retrieval,2012,0
1883989,A 3D extension to cortex like mechanisms for 3D object class recognition,2012,0
1883990,Multi-column deep neural networks for image classification,2012,0
1883991,Local Naive Bayes Nearest Neighbor for image classification,2012,0
1883992,Online incremental attribute-based zero-shot learning,2012,0
1883993,Learning contour-fragment-based shape model with And-Or tree representation,2012,0
1883994,Fan Shape Model for object detection,2012,0
1883995,Intrinsic shape context descriptors for deformable shapes,2012,0
1883996,Twisted window search for efficient shape localization,2012,0
1883997,Robust nonrigid ICP using outlier-sparsity regularization,2012,0
1883998,A game-theoretic approach to deformable shape matching,2012,0
1883999,Facial expression editing in video using a temporally-smooth factorization,2012,0
1884000,KNN matting,2012,0
1884001,Automatic upright adjustment of photographs,2012,0
1884002,Synthesizing oil painting surface geometry from a single photograph,2012,0
1884003,Modelling and correction of multipath interference in time of flight cameras,2012,0
1884004,An analysis of color demosaicing in plenoptic cameras,2012,0
1884005,What are we looking for: Towards statistical modeling of saccadic eye movements and visual saliency,2012,0
1884006,Stream-based joint exploration-exploitation active learning,2012,0
1884007,Incremental gradient on the Grassmannian for online foreground and background separation in subsampled video,2012,0
1884008,Curvature-based regularization for surface approximation,2012,0
1884009,General and nested Wiberg minimization,2012,0
1884010,A-Optimal Non-negative Projection for image representation,2012,0
1884011,Multi-feature metric learning with knowledge transfer among semantics and social tagging,2012,0
1884012,A constrained latent variable model,2012,0
1884013,Model recommendation for action recognition,2012,0
1884014,Robust Boltzmann Machines for recognition and denoising,2012,0
1884015,Nonparametric learning for layered segmentation of natural images,2012,0
1884016,Learning hierarchical similarity metrics,2012,0
1884017,Spherical hashing,2012,0
1884018,Auto face re-ranking by mining the web and video archives,2012,0
1884019,WhittleSearch: Image search with relative attribute feedback,2012,0
1884020,Graph-guided sparse reconstruction for region tagging,2012,0
1884021,Nonparametric kernel estimators for image classification,2012,0
1884022,Cache-efficient graph cuts on structured grids,2012,0
1884023,Evaluation of low-level features and their combinations for complex event detection in open source videos,2012,0
1884024,Fast recursive ensemble convolution of Haar-like features,2012,0
1884025,Pose pooling kernels for sub-category recognition,2012,0
1884026,Curvature-based regularization for surface approximation,2012,0
1884027,Third floor - exhibition halls,2012,0
1884028,Progressive shape models,2012,0
1884029,The Schrödinger distance transform (SDT) for point-sets and curves,2012,0
1884030,Image matching using local symmetry features,2012,0
1884031,Geometric understanding of point clouds using Laplace-Beltrami operator,2012,0
1884032,On the dimensionality of video bricks under varying illumination,2012,0
1884033,A biquadratic reflectance model for radiometric image analysis,2012,0
1884034,Spatial bias in multi-atlas based segmentation,2012,0
1884035,2D/3D rotation-invariant detection using equivariant filters and kernel weighted mapping,2012,0
1884036,Reconstruction of super-resolution lung 4D-CT using patch-based sparse representation,2012,0
1884037,Fast radial symmetry detection under affine transformations,2012,0
1884038,Sparse Bayesian multi-task learning for predicting cognitive outcomes from neuroimaging measures in Alzheimer's disease,2012,0
1884039,See all by looking at a few: Sparse modeling for finding representative objects,2012,0
1884040,A branch-and-bound algorithm for globally optimal hand-eye calibration,2012,0
1884041,An efficient branch-and-bound algorithm for optimal human pose estimation,2012,0
1884042,Isogeometric finite-elements methods and variational reconstruction tasks in vision — A perfect match,2012,0
1884043,A tiered move-making algorithm for general pairwise MRFs,2012,0
1884044,Large scale metric learning from equivalence constraints,2012,0
1884045,Top-down visual saliency via joint CRF and dictionary learning,2012,0
1884046,Complex loss optimization via dual decomposition,2012,0
1884047,Affinity learning via self-diffusion for image segmentation and clustering,2012,0
1884048,Sparse kernel approximations for efficient classification and detection,2012,0
1884049,Non-negative low rank and sparse graph for semi-supervised learning,2012,0
1884050,Unsupervised metric fusion by cross diffusion,2012,0
1884051,Mobile product search with Bag of Hash Bits and boundary reranking,2012,0
1884052,Object retrieval and localization with spatially-constrained similarity measure and k-NN re-ranking,2012,0
1884053,Robust late fusion with rank minimization,2012,0
1884054,Fast approximate k-means via cluster closures,2012,0
1884055,Single image multimaterial estimation,2012,0
1884056,Depth from optical turbulence,2012,0
1884057,Optimal integration of photometric and geometric surface measurements using inaccurate reflectance/illumination knowledge,2012,0
1884058,Photometric stereo for outdoor webcams,2012,0
1884059,Bispectral photometric stereo based on fluorescence,2012,0
1884060,Names and shades of color for intrinsic image estimation,2012,0
1884061,The use of on-line co-training to reduce the training set size in pattern recognition methods: Application to left ventricle segmentation in ultrasound,2012,0
1884062,From label fusion to correspondence fusion: A new approach to unbiased groupwise registration,2012,0
1884063,Multiple clustered instance learning for histopathology cancer image classification, segmentation and clustering,2012,0
1884064,Automatic mitral leaflet tracking in echocardiography by outlier detection in the low-rank representation,2012,0
1884065,Graph-based detection, segmentation & characterization of brain tumors,2012,0
1884066,Irregular lattices for complex shape grammar facade parsing,2012,0
1884067,Geometry constrained sparse coding for single image super-resolution,2012,0
1884068,Random walks based multi-image segmentation: Quasiconvexity results and GPU-based solutions,2012,0
1884069,What is optimized in tight convex relaxations for multi-label problems?,2012,0
1884070,Robust Maximum Likelihood estimation by sparse bundle adjustment using the L1 norm,2012,0
1884071,Learning 3D object templates by hierarchical quantization of geometry and appearance spaces,2012,0
1884072,Power mean SVM for large scale visual classification,2012,0
1884073,Multi-label ReliefF and F-statistic feature selections for image annotation,2012,0
1884074,Bilevel sparse coding for coupled feature spaces,2012,0
1884075,Batch mode Adaptive Multiple Instance Learning for computer vision tasks,2012,0
1884076,Regression Tree Fields — An efficient, non-parametric approach to image labeling problems,2012,0
1884077,Image search results refinement via outlier detection using deep contexts,2012,0
1884078,Leveraging category-level labels for instance-level image retrieval,2012,0
1884079,A fast nearest neighbor search algorithm by nonlinear embedding,2012,0
1884080,(Unseen) event recognition via semantic compositionality,2012,0
1884081,Fast computation of min-Hash signatures for image collections,2012,0
1884082,Refractive height fields from single and multiple images,2012,0
1884083,A learning-based framework for depth ordering,2012,0
1884084,Example-based 3D object reconstruction from line drawings,2012,0
1884085,Angular domain reconstruction of dynamic 3D fluid surfaces,2012,0
1884086,Robust photometric stereo using sparse regression,2012,0
1884087,2.5D building modeling by discovering global regularities,2012,0
1884088,A learning based deformable template matching method for automatic rib centerline extraction and labeling in CT images,2012,0
1884089,Robust non-rigid registration of 2D and 3D graphs,2012,0
1884090,Efficient automatic 3D-reconstruction of branching neurons from EM data,2012,0
1884091,Learning to segment dense cell nuclei with shape prior,2012,0
1884093,Globally optimal hand-eye calibration,2012,0
1884094,Application of the mean field methods to MRF optimization in computer vision,2012,0
1884095,A bundle approach to efficient MAP-inference by Lagrangian relaxation,2012,0
1884096,MAP-MRF inference based on extended junction tree representation,2012,0
1884097,Fast algorithms for structured robust principal component analysis,2012,0
1884098,A convex representation for the vectorial Mumford-Shah functional,2012,0
1884099,Parsing façade with rank-one approximation,2012,0
1884100,A regularized spectral algorithm for Hidden Markov Models with applications in computer vision,2012,0
1884101,Image denoising: Can plain neural networks compete with BM3D?,2012,0
1884102,Unsupervised learning of translation invariant occlusive components,2012,0
1884103,AVA: A large-scale database for aesthetic visual analysis,2012,0
1884104,Learning structural element patch models with hierarchical palettes,2012,0
1884105,Chebyshev approximations to the histogram χ2 kernel,2012,0
1884106,Meta-class features for large-scale object categorization on a budget,2012,0
1884107,On the regularization of image semantics by modal expansion,2012,0
1884108,Randomized visual phrases for object search,2012,0
1884109,Fast search in Hamming space with multi-index hashing,2012,0
1884110,Augmenting deformable part models with irregular-shaped object patches,2012,0
1884111,Learning shared body plans,2012,0
1884112,Shape, albedo, and illumination from a single image of an unknown object,2012,0
1884113,Robust stereo with flash and no-flash image pairs,2012,0
1884114,Detection by detections: Non-parametric detector adaptation for a video,2012,0
1884115,From pixels to physics: Probabilistic color de-rendering,2012,0
1884116,Decomposing global light transport using time of flight imaging,2012,0
1884117,Accidental pinhole and pinspeck cameras: Revealing the scene outside the picture,2012,0
1884118,Sasaki metrics for analysis of longitudinal data on manifolds,2012,0
1884119,Real-time image-based 6-DOF localization in large-scale environments,2012,0
1884120,A new mirror-based extrinsic camera calibration using an orthogonality constraint,2012,0
1884121,Online continuous stereo extrinsic parameter estimation,2012,0
1884122,Learning attention map from images,2012,0
1884123,A line-structure-preserving approach to image resizing,2012,0
1884124,Fast dynamic programming for labeling problems with ordering constraints,2012,0
1884125,Seeing through the blur,2012,0
1884126,Multitarget data association with higher-order motion models,2012,0
1884127,Optical flow in the presence of spatially-varying motion blur,2012,0
1884128,Non-sparse linear representations for visual tracking with online reservoir metric learning,2012,0
1884129,Layered segmentation and optical flow estimation over time,2012,0
1884130,Low level vision via switchable Markov random fields,2012,0
1884131,Revisiting uncertainty in graph cut solutions,2012,0
1884132,Boosting algorithms for simultaneous feature extraction and selection,2012,0
1884133,Iterative Nearest Neighbors for classification and dimensionality reduction,2012,0
1884134,Robust Non-negative Graph Embedding: Towards noisy data, unreliable graphs, and noisy labels,2012,0
1884135,Multi-pedestrian detection in crowded scenes: A global view,2012,0
1884136,Efficient object detection using cascades of nearest convex model classifiers,2012,0
1884137,Occlusion reasoning for object detection under arbitrary viewpoint,2012,0
1884138,Articulated pose estimation with parts connectivity using discriminative local oriented contours,2012,0
1884139,Active learning for semantic segmentation with expected change,2012,0
1884140,Learning an object class representation on a continuous viewsphere,2012,0
1884141,Jigsaw puzzles with pieces of unknown orientation,2012,0
1884142,Affine-invariant, elastic shape analysis of planar contours,2012,0
1884143,Progressive graph matching: Making a move of graphs via probabilistic voting,2012,0
1884144,The Shape Boltzmann Machine: A strong model of object shape,2012,0
1884145,Surface regions of interest for viewpoint selection,2012,0
1884146,Discrete texture traces: Topological representation of geometric context,2012,0
1884147,Detecting texts of arbitrary orientations in natural images,2012,0
1884148,Markov Weight Fields for face sketch synthesis,2012,0
1884149,Unsupervised feature learning framework for no-reference image quality assessment,2012,0
1884150,Scalable k-NN graph construction for visual descriptors,2012,0
1884151,Multi-scale dictionary for single image super-resolution,2012,0
1884152,Computer vision aided target linked radiation imaging,2012,0
1884153,Decomposing and regularizing sparse/non-sparse components for motion field estimation,2012,0
1884154,Exemplar-based human action pose correction and tagging,2012,0
1884155,Collection flow,2012,0
1884156,Dense Lagrangian motion estimation with occlusions,2012,0
1884157,Online robust image alignment via iterative convex optimization,2012,0
1884158,Part-based multiple-person tracking with partial occlusion handling,2012,0
1884159,Edge-preserving photometric stereo via depth fusion,2012,0
1884160,Hierarchical face parsing via deep learning,2012,0
1884161,Discriminately decreasing discriminability with learned image filters,2012,0
1884162,Covariance discriminative learning: A natural and efficient approach to image set classification,2012,0
1884163,l2, 1 Regularized correntropy for robust feature selection,2012,0
1884164,Articulated people detection and pose estimation: Reshaping the future,2012,0
1884165,Vector array based Multi-View Face Detection with compound exemplars,2012,0
1884166,Salient object detection for searched web images via global saliency,2012,0
1884167,Large-scale knowledge transfer for object localization in ImageNet,2012,0
1884168,Foreground detection using spatiotemporal projection kernels,2012,0
1884169,Steerable part models,2012,0
1884170,Cross-based local multipoint filtering,2012,0
1884171,Boosting bottom-up and top-down visual features for saliency estimation,2012,0
1884172,Identigram/watermark removal using cross-channel correlation,2012,0
1884173,Leveraging stereopsis for saliency analysis,2012,0
1884174,The scale of edges,2012,0
1884175,Probabilistic learning of task-specific visual attention,2012,0
1884176,Image collection summarization via dictionary learning for sparse representation,2012,0
1884177,Icon scanning: Towards next generation QR codes,2012,0
1884178,Automated quantitative description of spiral galaxy arm-segment structure,2012,0
1884179,Sparse representation for blind image quality assessment,2012,0
1884180,Visual tracking via adaptive structural local sparse appearance model,2012,0
1884181,Real time robust L1 tracker using accelerated proximal gradient approach,2012,0
1884182,Robust object tracking via sparsity-based collaborative model,2012,0
1884183,Video segmentation by tracing discontinuities in a trajectory embedding,2012,0
1884184,Robust tracking via weakly supervised ranking SVM,2012,0
1884185,Discriminant image filter learning for face recognition with local binary pattern like representation,2012,0
1884186,Learning hierarchical representations for face verification with convolutional deep belief networks,2012,0
1884187,Linear discriminative image processing operator analysis,2012,0
1884188,Metric learning with two-dimensional smoothness for visual analysis,2012,0
1884189,Memory constrained face recognition,2012,0
1884190,Unsupervised object class discovery via saliency-guided multiple class learning,2012,0
1884191,Visual stem mapping and Geometric Tense coding for Augmented Visual Vocabulary,2012,0
1884192,Interactive object detection,2012,0
1884193,Shrink boost for selecting multi-LBP histogram features in object detection,2012,0
1884194,A discriminative deep model for pedestrian detection with occlusion handling,2012,0
1884195,Exploiting local and global patch rarities for saliency detection,2012,0
1884196,Example-based cross-modal denoising,2012,0
1884197,A unifying resolution-independent formulation for early vision,2012,0
1884198,The image torque operator: A new tool for mid-level vision,2012,0
1884199,FREAK: Fast Retina Keypoint,2012,0
1884200,Per-pixel translational symmetry detection, optimization, and segmentation,2012,0
1884201,Fast axis estimation from a segment of rotationally symmetric object,2012,0
1884202,Automated annotation of coral reef survey images,2012,0
1884203,Classifying covert photographs,2012,0
1884204,City scale geo-spatial trajectory estimation of a moving camera,2012,0
1884205,A database for fine grained activity detection of cooking activities,2012,0
1884206,Tracking the articulated motion of two strongly interacting hands,2012,0
1884207,Spatio-temporal motion tracking with unsynchronized cameras,2012,0
1884208,Joint motion estimation and segmentation of complex scenes with label costs and occlusion modeling,2012,0
1884209,Decentralized particle filter for joint individual-group tracking,2012,0
1884210,Efficient online structured output learning for keypoint-based object tracking,2012,0
1884211,Hand tracking by binary quadratic programming and its application to retail activity recognition,2012,0
1884212,A study on human age estimation under facial expression changes,2012,0
1884213,Improved facial expression recognition via uni-hyperplane classification,2012,0
1884214,Learning active facial patches for expression analysis,2012,0
1884215,Learning ordinal discriminative features for age estimation,2012,0
1884216,Real-time facial feature detection using conditional regression forests,2012,0
1884217,Sparse representation for face recognition based on discriminative low-rank dictionary learning,2012,0
1884218,Superedge grouping for object localization by combining appearance and shape information,2012,0
1884219,Transferring a generic pedestrian detector towards specific scenes,2012,0
1884220,Learning object class detectors from weakly annotated video,2012,0
1884221,Mobile object detection through client-server based vote transfer,2012,0
1884222,Unsupervised incremental learning for improved object detection in a video,2012,0
1884223,Parameter-free/Pareto-driven procedural 3D reconstruction of buildings from ground-level sequences,2012,0
1884224,Fast and globally optimal single view reconstruction of curved objects,2012,0
1884225,Multi-class cosegmentation,2012,0
1884226,Improved subspace clustering via exploitation of spatial constraints,2012,0
1884227,Figure-ground segmentation by transferring window masks,2012,0
1884228,Automated reconstruction of tree structures using path classifiers and Mixed Integer Programming,2012,0
1884229,Evaluation of super-voxel methods for early video processing,2012,0
1884230,Scalable action recognition with a subspace forest,2012,0
1884231,A flow model for joint action recognition and identity maintenance,2012,0
1884232,Social interactions: A first-person perspective,2012,0
1884233,Action bank: A high-level representation of activity in video,2012,0
1884234,Discovering discriminative action parts from mid-level video representations,2012,0
1884235,Distribution fields for tracking,2012,0
1884236,Multi-target tracking by online learning of non-linear motion patterns and robust appearance models,2012,0
1884237,Discrete-continuous optimization for multi-target tracking,2012,0
1884238,An optimized DBN-based mode-focussing particle filter,2012,0
1884239,Locally Orderless Tracking,2012,0
1884240,Coupling detection and data association for multiple object tracking,2012,0
1884241,Neighborhood repulsed metric learning for kinship verification,2012,0
1884242,On partial least squares in head pose estimation: How to simultaneously deal with misalignment,2012,0
1884243,3D Constrained Local Model for rigid and non-rigid facial tracking,2012,0
1884244,Low-rank matrix recovery with structural incoherence for robust face recognition,2012,0
1884245,Image sets alignment for Video-Based Face Recognition,2012,0
1884246,Multi-output Laplacian dynamic ordinal regression for facial expression recognition and intensity estimation,2012,0
1884247,Color attributes for object detection,2012,0
1884248,A data driven method for feature transformation,2012,0
1884249,Learning to localize detected objects,2012,0
1884250,Street-to-shop: Cross-scenario clothing retrieval via parts alignment and auxiliary set,2012,0
1884251,Autonomous cleaning of corrupted scanned documents — A generative modeling approach,2012,0
1884252,Efficient structure detection via random consensus graph,2012,0
