author_id_1,author_id_2,n_colab
912640,1629217,1
912745,1534665,1
912967,987479,1
912967,1608678,1
913019,1650436,1
913114,1175645,1
913139,918886,1
913139,1183850,1
913362,1225163,1
913389,1612232,1
913466,992021,1
913466,1208676,1
913466,1442372,1
913481,1338628,1
913481,1479900,1
913481,1650436,1
913481,1665534,1
913497,1012698,1
913606,1231159,1
913735,922438,1
913735,1207629,1
913735,1224541,1
913735,1546438,1
913735,1602344,1
913835,1076805,1
913835,1508968,1
913835,1528250,1
913843,1379870,1
913849,1619678,1
913849,1664507,1
913891,1263629,1
913891,1656874,1
914043,1546323,1
914209,1562749,1
914209,1596728,2
914209,1665372,1
914212,1661826,1
914268,926544,1
914268,1333893,1
914648,1243991,1
914967,1122459,1
914967,1210142,1
914970,995035,1
915142,988528,1
915142,1111973,2
915142,1176841,1
915321,1170667,1
915322,1165579,1
915383,1329048,1
915616,1260856,1
915710,1411031,1
916358,1242122,2
916762,1091081,2
916924,1477895,2
917018,1117469,1
917018,1151637,1
917018,1185514,1
917018,1227515,1
917018,1336772,1
917018,1377923,1
917018,1420822,2
917221,929627,4
917221,1086988,1
917221,1524514,1
917221,1579065,1
917658,971217,1
917803,1376212,1
917803,1601121,1
918172,1280890,1
918271,1268896,1
918784,1196794,1
918784,1698196,1
918791,1550346,1
918886,1183850,1
919056,955616,1
919056,1401308,1
919085,1280158,1
919329,1096381,1
919329,1538898,1
919437,1648231,1
919437,1708489,1
919451,1132741,2
919523,1449917,1
919523,1645408,1
919746,1148289,1
919746,1393486,1
919778,1175007,1
919778,1380300,2
919778,1681718,2
919791,1192847,1
919959,1127160,1
920147,1480702,1
920162,1139784,1
920162,1280465,2
920162,1517418,1
920162,1687233,4
920784,1174956,1
920784,1188905,1
920784,1682226,1
920805,933729,1
920805,989417,1
920806,1434131,1
920817,1213094,1
920817,1661826,2
920969,969016,1
920969,1120221,1
920969,1180598,1
920969,1214640,1
920969,1256219,1
920969,1329121,1
920969,1600366,1
920978,1218390,1
920978,1341088,1
921010,1026691,1
921010,1313689,1
921078,1351785,1
921137,1049445,1
921137,1094023,1
921137,1614243,1
921324,1036331,1
921324,1193999,1
921324,1202555,1
921324,1546626,2
921383,1447184,1
921383,1610668,1
921612,1572070,1
921641,981272,1
921641,1270047,1
921683,1154229,2
921683,1260730,2
922062,1517303,1
922088,1258634,1
922088,1608086,1
922163,1352072,1
922181,1102339,1
922181,1102663,1
922181,1204081,1
922181,1253352,1
922196,1513350,4
922196,1674519,1
922269,1197658,2
922269,1381509,1
922291,1151468,1
922291,1196449,1
922301,1331840,1
922301,1503302,1
922323,1474640,1
922323,1611711,1
922337,924152,3
922337,972985,1
922337,973340,1
922337,1089975,1
922337,1099764,1
922337,1162426,1
922337,1175296,1
922337,1335235,5
922337,1572130,1
922362,1154201,1
922362,1453582,1
922433,1134411,1
922433,1563703,2
922433,1682226,1
922435,1282331,1
922438,1207629,1
922438,1224541,1
922438,1546438,1
922438,1602344,1
922652,1629808,1
922866,1061844,1
922866,1604728,1
922866,1616798,1
922973,1001275,1
922973,1196248,1
923036,1662890,1
923066,1482853,2
923225,1368953,1
923225,1535148,1
923412,1316722,1
923428,1616372,2
923433,1390383,1
923433,1490750,1
923460,1657469,1
923485,1283314,1
923485,1428523,1
923485,1503940,1
923505,1037563,1
923505,1105745,1
923505,1132948,1
923694,925322,1
923924,1043585,1
923924,1649356,1
923974,1142246,1
924072,1091421,1
924072,1258303,1
924136,1540424,1
924152,973340,1
924152,1089975,1
924152,1139255,1
924152,1335235,4
924152,1355215,1
924249,1167734,1
924437,952132,1
924437,1005151,2
924437,1095147,1
924437,1132741,3
924437,1149127,1
924437,1193561,1
924437,1300346,1
924437,1311896,1
924437,1365908,1
924437,1368668,1
924437,1407865,1
925039,1163227,2
925039,1194519,1
925039,1618960,3
925150,1162329,1
925150,1627689,1
925897,944013,1
925939,1155184,1
925939,1193763,1
926075,934414,1
926075,1232923,1
926153,1133757,1
926153,1394133,1
926153,1442518,3
926153,1592077,1
926153,1620097,1
926258,979070,1
926353,1454438,1
926353,1518154,1
926353,1556361,1
926476,1494260,1
926476,1627225,1
926544,1333893,1
926577,1439231,1
926801,958701,1
926801,1331045,1
927512,1011565,1
927512,1663980,1
927546,1421085,1
927895,1249999,1
927895,1539708,1
927895,1581110,1
927895,1709054,1
927981,1223588,1
928516,1191133,1
929372,1061327,1
929372,1078691,1
929372,1119136,1
929372,1197637,1
929372,1289888,1
929372,1377223,1
929372,1476946,1
929372,1622521,1
929627,961635,1
929627,970756,2
929627,1014510,1
929627,1064221,5
929627,1086988,1
929627,1089877,3
929627,1102905,4
929627,1118519,1
929627,1193840,1
929627,1310500,1
929627,1338628,1
929627,1426692,1
929627,1517917,1
929627,1604617,1
929627,1612939,1
929700,1101110,1
929700,1631239,1
929738,1344263,1
929738,1577628,1
930353,1299358,1
930353,1569083,1
931140,1108438,1
931140,1214358,1
931140,1347156,1
931140,1355970,1
931140,1437635,1
931140,1542228,1
931140,1548561,1
931214,1628425,1
931214,1645824,1
932650,1141585,1
933040,1207748,1
933040,1237075,1
933072,1513350,1
933183,1297897,1
933183,1632486,2
933183,1695306,1
933210,998369,1
933210,1015210,1
933210,1131835,1
933210,1356367,1
933210,1484545,1
933210,1632492,1
933469,1006286,1
933533,1541302,1
933678,996195,1
933678,997029,1
933729,948060,1
933729,989417,2
933729,1191225,1
933729,1237504,2
933729,1270186,1
933729,1305969,1
933760,1321005,1
933788,1012087,1
933788,1668125,1
933815,1040704,1
933815,1048926,1
933815,1686603,1
934181,967362,1
934181,1652022,1
934212,1503091,1
934212,1563079,1
934304,1019030,1
934304,1309943,1
934351,959022,1
934351,1015628,1
934414,1104345,2
934414,1232923,1
934414,1577007,1
934710,1051997,2
934793,1392075,1
934793,1410547,1
934793,1560049,1
934858,1091720,1
935348,1282855,1
935498,946342,5
935498,1130157,3
935498,1245785,1
935498,1286997,1
935498,1340876,1
935498,1582870,1
935529,1113086,1
935725,936142,1
935725,1279624,1
935725,1600747,1
935815,1321030,1
936040,1414424,1
936040,1474048,1
936040,1498673,1
936142,1279624,1
936142,1600747,1
936489,1546744,1
936729,1534453,1
936729,1699157,1
937528,1124811,1
937591,975574,1
937591,1174937,1
937591,1365908,1
937591,1504386,1
937667,1085802,2
937707,1708361,1
938127,998374,1
938233,1197032,1
938534,1640937,1
938653,938656,1
939002,1035464,1
939002,1309227,1
939002,1323047,2
939002,1601910,1
939002,1621104,1
939021,1087416,1
939299,1654747,1
939302,1138265,1
939302,1517929,1
939302,1555571,1
939304,989112,1
939304,1510142,1
939304,1586374,1
939543,946916,1
940360,1340610,1
941411,1407865,1
941499,1095694,1
941499,1101206,1
941499,1111047,1
941499,1192883,1
941499,1258193,1
941499,1495886,1
941499,1511874,1
941499,1536873,1
941499,1552701,1
941499,1564930,1
941501,1033311,1
941501,1033381,1
941501,1290955,1
941501,1337877,1
941501,1662978,2
941623,1213446,1
941623,1523878,2
941904,1202689,1
941960,1181314,1
941960,1632360,1
942321,1578872,1
942321,1602619,2
942451,1047759,2
942451,1103329,1
942451,1129035,1
942451,1272069,3
942451,1466580,1
942704,1102397,1
942754,1004447,1
942754,1362529,1
942948,969211,1
942986,1616924,1
942986,1707001,1
942997,1422134,2
942997,1599740,1
942997,1658385,1
943274,1017882,2
943274,1036482,1
943274,1122521,1
943274,1344038,1
943274,1420262,1
943274,1502905,1
943274,1557239,1
943274,1613919,1
943274,1637404,1
943420,1240079,1
943420,1513201,1
943420,1532420,1
943420,1559116,1
944036,1614305,1
944253,1146776,1
944369,1125400,1
944698,1008173,2
945151,1452188,2
945151,1612968,1
945236,989367,1
945384,1250392,1
945384,1661561,1
945432,952905,1
945432,1485615,1
945506,1323047,1
945506,1648356,1
945618,1179929,1
945631,1437906,1
945878,1528733,1
945954,1012060,1
945986,1161735,2
945986,1674968,1
945986,1708960,1
946087,1135638,1
946158,1332313,1
946158,1368668,2
946158,1610691,1
946206,1112991,1
946206,1175360,2
946206,1557709,2
946342,1130157,3
946342,1245785,1
946342,1286997,1
946342,1340876,1
946342,1582870,2
946912,1132741,1
946912,1705477,1
946916,1175349,2
946916,1545973,1
947238,949554,1
947238,1609656,1
947246,1030391,1
947246,1175007,1
947246,1327421,1
947246,1469483,1
947311,1115577,1
947318,948215,1
947318,1032727,1
947318,1452108,1
947383,1600801,1
947663,1027446,1
947712,1122459,1
947712,1335101,1
947943,1102663,1
947943,1258857,1
948060,1191225,1
948060,1237504,1
948060,1283774,1
948060,1330353,1
948060,1708361,1
948060,1711613,1
948127,989444,1
948127,1080234,1
948127,1095139,1
948127,1186178,1
948127,1297291,1
948127,1431590,1
948127,1497190,1
948127,1553335,1
948127,1559116,1
948127,1564085,1
948134,1208179,1
948134,1276857,1
948134,1662536,1
948215,1032727,1
948215,1452108,1
948334,1369075,1
948463,1612766,1
948724,1329221,1
948724,1659367,1
949366,1379870,1
949418,1471390,1
949418,1495941,2
949467,1236431,1
949510,1161581,1
949510,1380300,1
949510,1681718,1
949554,1098359,1
949554,1437593,1
949554,1552251,1
949666,1015899,1
949666,1120029,1
949666,1261312,1
949666,1536309,1
949666,1558175,1
949666,1633486,1
949817,1376707,1
949920,1158188,1
950119,1264250,1
950119,1532830,1
950153,1044798,1
950202,1133740,1
950240,1034397,1
950256,1485269,1
950256,1582793,1
950426,1473360,1
950469,1224638,2
950469,1403567,1
950469,1454002,1
950469,1643599,1
950525,1034397,1
950525,1475094,1
950607,1460851,1
951009,1023703,2
951009,1114942,1
951009,1159850,1
951009,1251154,1
951009,1372826,1
951009,1437441,1
951009,1538097,1
951009,1569487,1
951009,1693732,1
951319,1174142,1
951319,1237087,1
951319,1314591,1
951319,1418839,1
951319,1513350,1
951369,1018425,1
951398,1253558,1
951398,1658971,1
951697,1313711,1
951697,1656632,1
951925,1186038,2
951925,1215726,2
951925,1690206,2
951981,1414921,1
952132,1300346,1
952132,1311896,1
952905,1485615,1
953034,1115858,2
953034,1176148,2
954038,1101326,1
954038,1521558,1
954531,1342299,1
954642,1016882,2
954827,1026691,1
954827,1319479,1
955017,1121610,2
955145,990997,1
955145,1023187,1
955145,1134996,1
955145,1278170,1
955145,1307021,1
955145,1450216,1
955145,1702811,1
955185,1105765,1
955185,1195902,1
955185,1202555,1
955185,1323047,1
955185,1445294,1
955185,1488486,1
955185,1629453,1
955185,1648356,1
955340,1108079,2
955340,1155267,2
955340,1247790,1
955340,1325885,1
955340,1408985,1
955340,1679253,1
955389,1632920,1
955616,1401308,1
955812,1372220,1
955812,1581461,1
955812,1614980,1
956204,1062282,1
956204,1544057,1
956204,1685756,1
956227,1122308,1
956234,1710972,1
956449,1371077,2
956535,1402449,1
956535,1631565,1
956571,1081001,1
956571,1318705,1
956838,1073282,1
957091,976347,1
957091,978363,1
957091,1001718,1
957091,1269764,1
957343,1042827,1
957343,1122583,1
957343,1416775,1
957685,1044902,1
957685,1119090,6
957685,1390959,1
957685,1397672,7
957685,1413318,1
957685,1449820,2
957685,1451445,1
957685,1493029,3
957685,1571972,3
957685,1620959,3
957738,1015126,1
957738,1217546,1
957738,1708361,2
957854,1026691,1
957854,1043418,1
957854,1082919,1
957854,1110214,1
957854,1366752,1
957854,1636808,1
957864,991524,1
957864,991552,2
957864,1102440,1
957864,1108079,6
957864,1518705,1
957864,1668129,1
958070,1362946,1
958701,1331045,1
958701,1480651,1
958903,1211308,1
959022,1015628,1
959027,1097664,1
959027,1110667,1
959056,1667214,1
959130,960420,1
959130,1236742,1
959130,1629695,1
959130,1630443,1
959481,1338689,1
960163,1464976,1
960247,974308,1
960252,1197747,1
960252,1674999,1
960420,1236742,1
960420,1629695,1
960420,1630443,1
960455,987823,1
960513,1372630,1
960768,1178600,1
961350,1425829,1
961460,1061428,1
961460,1466451,1
961460,1489233,1
961523,1141789,1
961523,1652460,1
961635,1612939,1
961650,988528,1
961650,1157261,1
961650,1395958,1
962184,1599065,1
962304,985650,1
962939,1135174,1
962939,1372581,1
962942,1180036,1
962942,1222902,1
963218,1312703,1
963218,1675382,1
963920,1536424,1
963958,1192850,1
964096,1038345,1
964096,1496385,1
964122,1053044,1
964122,1093731,1
964128,1652924,1
964144,1497245,1
964165,1438620,1
964254,1140634,1
964254,1335463,1
964464,1102905,1
964482,1019710,1
964482,1034397,4
964482,1261653,1
964482,1599686,1
964496,1121802,1
964588,1503940,1
965241,1255687,1
965353,977385,1
965353,1239712,1
965353,1278195,1
965353,1378331,1
965353,1506030,1
965353,1592490,1
965353,1620772,1
965353,1707194,1
965353,1711189,1
965390,1665354,1
965450,1524221,1
965629,1057130,1
965629,1490834,1
966469,1354118,1
966502,1329922,1
966558,1360349,1
966562,1480702,1
966594,1087980,1
966594,1240398,1
966594,1579286,1
966858,1052472,1
966858,1062776,1
966858,1154201,1
966858,1551195,1
966858,1660210,1
966868,978646,1
966868,1089877,2
967097,983859,1
967097,1535303,1
967097,1652421,1
967362,1652022,1
967733,1014137,1
967733,1624589,1
967733,1710700,1
967834,1343834,2
967834,1635415,2
968244,997020,1
968244,1465713,1
968305,1047214,1
968667,1471856,1
968856,1037572,1
968856,1257511,1
969016,1120221,1
969016,1180598,1
969016,1214640,1
969016,1256219,1
969016,1329121,1
969016,1600366,1
969211,1603699,1
969417,1268610,2
969808,1118611,1
969837,1447995,1
969837,1526151,1
969840,1596728,1
969877,982785,1
969877,1267254,1
970054,1138946,1
970215,1014342,1
970215,1523279,1
970215,1534186,1
970215,1604455,1
970378,1018446,1
970378,1112058,1
970418,1430953,1
970587,1149127,1
970587,1266618,1
970632,1380448,1
970632,1474719,1
970756,1102905,1
970756,1118519,1
970874,1326097,1
970962,1646361,1
971076,1631239,1
971204,1074127,2
971204,1187958,3
971204,1707622,1
971217,1046144,1
971217,1296460,1
971250,1454205,1
971324,1503482,1
971523,1698830,2
971768,1217651,1
971933,1095620,1
972272,1323047,1
972272,1540111,1
972272,1648356,1
972272,1685160,1
972301,1222148,1
972301,1228838,2
972308,1606601,1
972758,1297062,1
972985,1089975,1
972985,1099764,1
972985,1335235,1
973203,985597,2
973203,1062506,1
973203,1087416,1
973203,1139828,1
973203,1284539,1
973203,1356308,1
973203,1390885,1
973203,1398889,1
973203,1415728,1
973203,1428458,1
973203,1431785,1
973203,1449150,1
973203,1509711,1
973203,1629365,1
973203,1631519,1
973203,1662451,1
973340,1335235,1
973473,1194519,2
973473,1664507,2
973484,1602278,1
973803,1480651,1
973861,1091363,1
973861,1191345,2
973861,1410047,1
973861,1453183,1
973861,1711189,1
973942,1171121,1
973943,1155826,1
973943,1369491,1
974198,1489946,1
974198,1687226,1
974551,1228895,1
974602,1710544,1
974978,1105598,1
974978,1576523,1
974978,1670732,1
975037,1240325,1
975048,1206974,1
975048,1290115,1
975048,1488659,1
975139,1084444,1
975139,1622784,1
975454,1432340,1
975454,1524492,1
975927,1319683,1
976010,1186909,4
976010,1671107,1
976100,1152684,1
976100,1186909,2
976100,1424390,1
976100,1464934,1
976100,1490753,1
976179,1312047,1
976179,1602810,2
976229,1022410,1
976229,1030634,1
976229,1183241,1
976346,1016023,1
976346,1080744,1
976346,1163227,1
976347,978363,1
976347,1269764,1
976378,1425829,1
977009,1141634,1
977050,1578296,1
977110,1155826,1
977110,1282064,1
977110,1294148,1
977110,1423633,1
977110,1440443,1
977110,1465848,1
977385,1239712,1
977385,1278195,1
977385,1378331,1
977385,1506030,1
977385,1592490,1
977385,1620772,1
977385,1707194,1
977385,1711189,1
977453,982149,1
977885,1118275,1
977885,1524221,1
977992,1622190,1
978093,1135252,2
978093,1326080,1
978259,1337881,1
978259,1445291,1
978259,1537496,1
978259,1565741,1
978363,1269764,1
978444,1191225,2
978489,1369867,1
978490,1027446,1
978646,1089877,1
978757,1119026,1
978831,1084764,1
978831,1431064,1
978905,1651240,1
979372,1319958,1
979372,1362181,1
979492,991524,1
979492,991552,1
979492,1469840,1
979492,1620859,1
980073,1213117,1
980073,1437503,1
980073,1478671,1
980129,1140476,1
980129,1476132,1
980612,1346193,1
980841,1599417,1
981216,1308793,1
981216,1340830,1
981216,1581086,1
981230,992689,1
981230,1124333,1
981272,1270047,2
981330,1562574,1
981359,1205732,1
981359,1677297,1
981628,1289243,1
981628,1609637,1
981982,983213,1
981982,1152330,2
981982,1242123,1
981982,1292542,1
982296,1081729,1
982406,1476296,2
982477,1225342,1
982525,1169412,1
982549,1441522,1
982549,1635196,1
982741,1498129,1
982785,1186909,2
982785,1267254,2
982785,1291555,1
983256,1254752,1
983256,1614929,1
983256,1690953,1
983801,1323032,1
983845,989083,1
983845,1271623,1
983845,1328381,1
983859,1535303,2
983859,1652421,1
984033,1178523,1
984033,1579666,2
984033,1690915,1
984582,1063816,1
984582,1570908,1
984948,1059511,1
984948,1332230,1
984955,1539337,1
984980,1143958,1
985056,1502935,1
985056,1504798,1
985059,1243341,1
985064,1021062,1
985163,1333223,1
985163,1352242,1
985163,1352455,1
985163,1353936,1
985163,1379469,1
985163,1486482,1
985338,1496034,1
985597,986183,1
985597,1054856,3
985597,1354487,1
985597,1356308,1
985597,1471375,1
985597,1501356,1
985597,1622784,1
985597,1644558,1
985597,1657395,2
985650,1082886,1
985650,1318540,2
985650,1474818,1
985650,1529611,3
985671,1005627,1
985671,1026080,1
985671,1114529,1
985671,1151784,1
985671,1451569,1
985671,1577739,1
985698,1267563,1
986183,1006165,1
986183,1014001,1
986183,1035694,1
986183,1100633,1
986183,1302474,2
986183,1354487,1
986208,1166491,1
986208,1571001,1
986219,1114812,1
986234,1278335,1
986234,1535050,1
986275,1001759,1
986275,1468482,1
986275,1521126,1
986275,1532485,1
986303,1114812,1
986303,1239129,1
986459,994559,1
986459,1070244,1
986459,1349300,1
986459,1365167,1
986583,1167543,1
986583,1228838,1
986596,1014666,1
986596,1318602,1
987795,1001275,2
987795,1024922,1
987795,1099335,4
987795,1509037,1
987795,1605658,6
987795,1614045,1
987795,1711494,3
987800,1398249,1
987823,1003862,1
987871,1456214,1
988296,1312047,1
988322,1372826,1
988528,1111973,1
988528,1157261,1
988528,1176841,1
988528,1395958,1
988743,1474695,2
988826,1561510,1
988826,1616372,1
989015,1405406,1
989015,1412133,1
989083,1166090,1
989083,1240079,3
989083,1265948,1
989083,1271623,3
989083,1328381,2
989083,1484612,1
989083,1513201,2
989083,1645402,1
989112,1510142,1
989112,1586374,1
989218,1252273,1
989221,1379870,1
989346,1512993,1
989417,1102663,1
989417,1237504,1
989417,1450800,2
989417,1535197,1
989417,1612766,1
989417,1706412,1
989444,1095139,1
989916,1304547,1
989916,1325560,1
989953,1532446,1
990356,1428394,1
990405,1378250,1
990405,1417273,1
990405,1503014,1
990405,1643944,1
990857,1023161,1
990857,1429555,1
990857,1438334,1
990857,1593194,1
990857,1623653,1
990984,1461549,1
990997,1469538,2
991065,1376891,1
991065,1567273,1
991065,1602579,1
991316,1394657,1
991316,1489861,1
991316,1525185,1
991520,1185514,2
991520,1335640,2
991520,1378581,1
991520,1520334,1
991524,991552,5
991524,1078152,1
991524,1213171,1
991524,1295033,1
991524,1354463,3
991524,1421606,1
991524,1469840,2
991524,1604769,1
991524,1620859,2
991524,1666832,1
991524,1698103,1
991552,1078152,3
991552,1213171,1
991552,1295033,1
991552,1354463,2
991552,1421606,1
991552,1469840,4
991552,1604769,1
991552,1620859,2
991651,1631821,1
991652,1133396,1
991652,1610164,1
992021,1208676,1
992021,1558861,1
992170,1090843,1
992234,1002604,1
992234,1101466,1
992234,1336673,1
992234,1351134,1
992234,1378663,3
992234,1503778,1
992234,1668129,3
992247,1129455,1
992247,1206974,1
992247,1211592,1
992247,1290115,1
992257,1020243,1
992328,1188511,1
992328,1318540,1
992328,1694590,1
992457,1637129,1
992457,1663236,1
992689,1124333,1
992743,1666965,1
992759,1403467,1
992923,1665372,1
993027,1624674,1
993264,1043670,1
993264,1314828,1
993264,1420835,1
993264,1471407,1
993264,1501286,1
993264,1601121,1
993264,1669696,1
993767,1565078,1
993810,1551612,1
993810,1629538,1
993849,1127086,1
993902,1154492,3
993902,1193053,2
993902,1510222,3
993902,1608139,2
993937,1115555,1
993937,1315005,1
993979,1048832,1
993990,1466400,2
993990,1566983,1
993998,1199276,1
994049,1227515,1
994130,1203918,1
994137,1555593,1
994449,1263898,1
994449,1480651,1
994449,1494027,2
994449,1643680,1
994559,1070244,4
994559,1139474,3
994559,1180402,1
994559,1289943,2
994559,1349300,2
994559,1365167,1
994687,1419967,1
994687,1509916,1
994762,1344559,1
994827,1132166,2
994827,1319862,2
994827,1446668,2
995033,1364351,1
995035,1086988,2
995035,1347120,2
995035,1505282,1
995035,1524514,2
995035,1555388,1
995035,1641184,2
995035,1652699,1
995035,1664972,1
995212,1565071,1
995470,1088832,1
995747,1195943,1
995747,1619095,1
996071,1698255,1
996195,997029,1
996288,1001312,2
996319,1198770,1
996578,1423105,1
996611,1405564,1
996611,1551612,1
996887,1530400,1
996887,1615874,1
996986,1469483,1
996986,1630380,1
997011,1314514,1
997020,1465713,1
997241,1192741,1
997449,1137089,1
997580,1534896,1
997580,1581110,1
997612,1078252,1
997612,1190550,1
997612,1323532,1
997748,1128004,1
997748,1333441,1
997748,1664352,1
997918,1161493,1
997918,1242884,1
997918,1701207,1
997992,1260730,1
997992,1324013,1
998369,1015210,1
998369,1131835,1
998369,1356367,1
998369,1484545,1
998369,1632492,1
999505,1280890,1
999505,1677653,1
999530,1612766,1
999941,1059489,1
999941,1523878,1
999941,1568587,1
1000416,1018203,1
1000416,1435144,1
1000432,1390077,1
1001049,1448165,1
1001275,1553953,1
1001275,1659305,1
1001302,1140634,1
1001302,1157893,1
1001302,1312738,3
1001445,1410851,1
1001473,1076221,1
1001473,1630443,1
1001638,1263488,1
1001638,1691316,2
1001759,1134230,1
1001759,1493966,1
1001759,1521126,1
1001759,1660706,1
1001759,1695710,1
1001845,1402449,1
1001923,1071317,1
1001923,1147501,1
1001923,1318540,3
1001923,1529832,1
1002301,1164437,1
1002301,1202555,1
1002301,1224077,1
1002301,1323047,1
1002301,1384971,1
1002301,1431529,1
1002301,1635359,1
1002301,1648356,1
1002396,1652421,1
1002604,1101466,2
1002604,1336673,2
1002604,1351134,1
1002604,1378663,1
1002604,1503778,1
1002604,1668129,2
1002686,1441771,1
1002686,1677923,1
1002943,1503423,1
1003168,1461799,1
1003800,1352072,1
1004064,1099322,1
1004110,1657327,1
1004320,1259000,1
1004320,1312480,1
1004320,1398358,1
1004320,1524221,1
1004447,1362529,1
1004894,1355258,1
1004934,1395469,1
1004934,1414410,1
1005059,1327009,1
1005059,1545277,1
1005151,1132741,1
1005399,1109407,1
1005399,1663821,1
1005399,1677662,1
1005461,1674341,2
1005471,1260730,1
1005471,1422443,1
1005627,1026080,1
1005627,1114529,1
1005627,1151784,1
1005627,1451569,1
1005627,1577739,1
1005783,1251953,1
1005783,1359386,1
1006165,1014001,1
1006165,1100633,1
1006165,1302474,1
1006165,1354487,2
1006457,1228638,1
1006457,1292974,1
1006648,1629834,1
1006952,1309227,1
1006952,1323047,1
1006958,1084902,1
1006958,1431735,1
1006989,1088370,1
1007037,1432695,1
1007037,1490755,1
1007241,1206648,1
1007442,1215280,2
1007483,1439813,1
1007486,1629902,1
1007507,1155927,1
1007679,1298740,2
1007787,1573607,1
1007950,1625774,1
1007969,1632353,1
1008140,1023174,1
1008140,1112104,1
1008140,1140397,1
1008140,1639847,1
1008140,1644758,1
1008375,1306027,1
1008375,1431396,1
1008375,1512337,1
1008375,1550376,1
1008375,1663484,1
1008560,1233243,1
1008902,1224448,1
1008902,1465713,1
1008964,1263629,2
1008964,1543178,1
1008964,1661846,1
1008964,1671262,1
1009326,1505249,1
1009606,1277759,1
1010104,1033311,1
1010104,1168903,1
1010104,1259503,5
1010104,1357151,1
1010104,1438620,1
1010315,1290415,2
1010315,1702811,1
1010448,1215726,1
1010448,1607557,1
1010888,1119028,3
1010888,1300411,1
1011011,1088059,1
1011011,1179751,1
1011011,1183850,1
1011021,1092464,1
1011021,1212136,1
1011113,1063985,1
1011516,1170631,1
1011516,1438620,1
1011565,1663980,1
1011761,1318540,1
1011761,1333179,1
1011761,1615886,1
1011881,1131558,1
1011881,1445493,1
1012060,1116079,1
1012060,1168614,1
1012060,1315730,1
1012060,1603275,2
1012087,1668125,1
1012108,1162703,1
1012108,1488726,1
1012108,1656632,1
1012114,1357344,1
1012114,1482560,1
1012193,1704881,1
1012242,1035823,1
1012242,1242318,1
1012855,1138989,1
1012855,1421805,1
1013267,1497059,1
1013267,1684631,1
1013629,1122862,1
1013629,1390728,1
1013629,1634986,1
1013629,1685950,1
1013803,1630460,1
1013851,1074092,1
1013851,1135200,1
1013881,1235472,2
1013881,1395987,2
1014001,1100633,1
1014001,1302474,1
1014001,1354487,1
1014019,1619288,1
1014074,1579818,1
1014137,1624589,1
1014137,1710700,1
1014154,1638741,1
1014189,1341872,1
1014332,1562938,1
1014342,1534186,1
1014510,1612939,1
1014628,1189525,1
1014628,1444312,2
1014628,1486083,2
1014666,1318602,1
1014823,1024989,1
1014923,1093321,1
1014923,1687340,1
1014935,1357288,1
1014935,1421264,1
1014935,1695675,1
1015011,1645759,1
1015011,1708361,1
1015126,1217546,1
1015126,1687226,1
1015126,1708361,2
1015206,1561956,1
1015209,1434131,1
1015209,1584565,1
1015209,1623231,1
1015210,1045730,1
1015210,1131835,1
1015210,1157125,1
1015210,1281090,1
1015210,1356367,1
1015210,1481609,1
1015210,1484545,1
1015210,1539011,1
1015210,1632492,2
1015210,1677786,2
1015210,1698846,1
1015336,1430002,2
1015336,1582114,1
1015376,1187107,1
1015715,1194519,3
1015715,1498840,1
1015715,1667173,1
1015899,1558175,1
1015899,1633486,1
1015906,1277759,1
1015906,1365167,1
1015937,1161302,1
1015937,1367828,1
1016010,1020233,1
1016091,1308793,1
1016632,1526671,1
1016812,1334154,1
1016882,1113824,1
1016882,1210403,1
1016882,1318602,2
1016882,1352072,1
1016882,1468341,1
1017071,1154201,1
1017155,1451194,1
1017387,1133396,1
1017658,1458638,1
1017882,1122521,1
1018007,1098396,1
1018007,1361320,1
1018203,1435144,1
1018230,1158980,1
1018269,1529611,1
1018340,1442843,1
1018352,1034397,1
1018359,1362018,1
1018359,1402449,1
1018446,1112058,1
1018652,1080342,1
1018652,1216866,1
1018652,1559668,1
1018652,1710371,1
1018689,1283743,1
1018689,1313285,1
1019030,1309943,2
1019030,1668129,1
1019397,1082988,1
1019397,1466580,1
1019397,1594245,1
1019457,1076221,1
1019457,1104383,1
1019457,1330300,1
1019457,1563394,1
1019570,1025555,1
1019710,1034397,1
1019869,1439222,1
1020840,1206667,1
1020840,1461549,1
1020891,1524221,2
1021062,1243926,3
1021062,1671379,1
1021306,1296465,1
1021326,1707622,2
1021652,1619653,1
1021724,1033311,1
1021724,1259503,1
1021724,1396334,1
1021764,1034397,1
1021764,1454205,1
1022030,1461549,1
1022410,1030634,1
1022410,1183241,1
1022498,1119112,2
1023163,1027833,1
1023163,1298740,1
1023163,1318540,2
1023163,1529529,1
1023174,1112104,1
1023174,1140397,1
1023174,1639847,1
1023174,1644758,1
1023187,1278170,1
1023187,1307021,1
1023187,1450216,1
1023187,1489113,1
1023328,1060424,1
1023328,1243106,1
1023458,1306027,1
1023703,1577302,1
1024193,1212366,1
1024277,1221880,1
1024326,1693277,1
1024389,1212152,1
1024389,1286686,1
1024539,1444753,1
1024539,1456950,1
1024539,1460351,2
1024539,1476361,1
1024539,1485926,1
1024539,1489949,1
1024596,1298148,1
1024620,1383738,1
1024620,1572130,1
1024620,1707783,1
1024965,1484094,2
1025254,1096287,1
1025262,1667941,1
1025343,1065866,1
1025343,1120186,1
1025944,1150308,1
1026064,1494062,1
1026080,1040082,1
1026080,1114529,1
1026080,1120286,1
1026080,1130507,2
